id,Latitude,Longitude,h,x,y,x_normed,y_normed,h_normed,Location_RURAL,Location_SUBURBAN,Location_UNKNOWN,Location_URBAN AND CENTER CITY
6_1_13,37.864767,-122.302741,2.7,-2270338.3330897363,205540.12084393477,-0.22581274783630115,0.12690407958111793,-0.7301604031042508,0,0,0,1
6_1_15,37.701222,-121.903019,101.0,-2241860.946583551,178298.38867805654,-0.19957169614214554,0.10180164604678063,-0.5773878182130728,0,1,0,0
6_1_1001,37.535833,-121.961823,17.0,-2251957.890494416,162228.78526775236,-0.20887572504453278,0.08699399178037596,-0.7079361104903765,0,1,0,0
6_1_1002,37.682708,-121.770231,149.0,-2231250.9182559834,173068.07137644218,-0.18979487544409165,0.09698206660051763,-0.5027887940546135,0,0,0,1
6_1_1003,37.806846,-122.26938,0.0,-2269362.533770199,198577.263843274,-0.22491357823091832,0.12048801712209745,-0.7343565982131641,0,0,0,1
6_1_2001,37.654456,-122.031547,290.0,-2254138.7146885884,176523.46185772863,-0.21088528868207773,0.1001661045817852,-0.28365416058913956,1,0,0,0
6_1_2002,37.806846,-122.26938,0.0,-2269362.533770199,198577.263843274,-0.22491357823091832,0.12048801712209745,-0.7343565982131641,0,0,0,1
6_1_2003,37.816514,-122.23062,45.7,-2265803.8506596973,198633.33965598847,-0.2216343592111003,0.12053968929011442,-0.6633321106289644,0,1,0,0
6_1_2004,37.877794,-122.30129,6.0,-2269806.0998953534,206882.39195155885,-0.22532231102026423,0.12814094187236377,-0.7250317201933567,0,0,0,1
6_1_2005,37.689615,-121.631916,526.0,-2219383.164368784,170413.37790983802,-0.17885909862412708,0.09453584673851707,0.08312437485661835,1,0,0,0
6_1_3001,37.688519,-121.782977,139.0,-2232145.12109136,173997.08356903933,-0.19061885635340323,0.09783812328132109,-0.5183302574209593,0,1,0,0
6_1_4001,37.798791,-122.277158,2.0,-2270269.2368033654,197919.06683929806,-0.22574907769500716,0.11988150845942505,-0.731248305539895,0,0,0,1
6_1_5001,37.718442,-122.160997,23.0,-2263031.5857100836,186516.6434502362,-0.21907980077797626,0.10937451964126117,-0.6986112324705691,0,0,0,1
6_1_5002,37.866593,-122.267747,46.0,-2267344.9898529155,204859.66848324434,-0.22305447243772467,0.12627706327930913,-0.662865866727974,0,1,0,0
6_1_6001,37.72081,-122.09914,173.0,-2257754.760021859,185228.7495435725,-0.21421736525793028,0.10818776429859624,-0.465489281975384,0,1,0,0
6_1_6002,37.59369,-121.87622,143.0,-2242940.0526511846,166242.21223833042,-0.20056605979620148,0.09069224353472083,-0.5121136720744209,0,1,0,0
6_1_6003,37.69875,-121.91331,102.0,-2242804.1293529663,178290.38848197387,-0.20044081058155844,0.10179427410768352,-0.5758336718764382,0,1,0,0
6_1_6004,37.689615,-121.631916,526.0,-2219383.164368784,170413.37790983802,-0.17885909862412708,0.09453584673851707,0.08312437485661835,1,0,0,0
6_3_1001,38.796194,-119.751861,1646.0,-2028900.9546156807,244166.0380494889,-0.003335494593171049,0.16249669584542878,1.8237682718873338,1,0,0,0
6_5_2,38.342606,-120.764426,377.0,-2126767.5083981855,219012.70569784273,-0.09351656849114837,0.13931865967358908,-0.1484434293019322,0,1,0,0
6_5_10,38.288805,-120.910772,90.0,-2140628.23192796,216729.3884717239,-0.10628880665226668,0.13721465180223033,-0.594483427916053,1,0,0,0
6_5_11,38.294916,-120.913828,90.0,-2140701.563438032,217450.87620411447,-0.10635637942430398,0.13787948095985855,-0.594483427916053,1,0,0,0
6_5_1033,38.690662,-120.072754,2366.162,-2058722.620303643,240132.74439048726,-0.030815258958263664,0.15878013753764364,2.943005405970757,1,0,0,0
6_7_1,39.73515,-121.841897,599.0,-2173710.6624482693,392343.22198244766,-0.13677326734051085,0.2990374961268948,0.19657705743094178,0,0,0,1
6_7_2,39.757371,-121.843286,62.0,-2173135.851948858,394731.76862644067,-0.13624359682365617,0.3012384697290653,-0.6379995253418209,0,1,0,0
6_7_3,39.733494,-121.8472,40.0,-2174195.9510649173,392294.55735843506,-0.1372204461458158,0.2989926531454606,-0.6721907447477814,0,1,0,0
6_7_4,39.316556,-121.667749,0.0,-2172337.8634500694,343800.53032566543,-0.1355082745199926,0.25430687167642413,-0.7343565982131641,1,0,0,0
6_7_5,39.729327,-121.843311,60.0,-2174006.793511414,391759.8386182109,-0.13704614317251657,0.2984999259739904,-0.6411078180150901,0,0,0,1
6_7_6,39.776551,-121.607473,0.0,-2153247.7623043302,391152.18481679395,-0.1179173228045606,0.2979399913461526,-0.7343565982131641,1,0,0,0
6_7_7,39.708454,-121.617309,0.0,-2156144.731441747,384162.1165296186,-0.12058679238087909,0.2914988545083461,-0.7343565982131641,1,0,0,0
6_7_8,39.76168,-121.84047,1.0,-2172771.9809223674,395121.17124388216,-0.13590830066106535,0.3015972924817046,-0.7328024518765296,0,1,0,0
6_7_1001,39.512386,-121.555248,53.0,-2157068.4656986953,361890.9049167537,-0.12143798560336737,0.27097660556188014,-0.651986842371532,0,0,0,1
6_7_2001,39.751273,-121.620528,534.0,-2155092.9124112097,388780.319768621,-0.11961757290748289,0.2957543893307729,0.09555754554969488,0,1,0,0
6_7_2002,39.77919,-121.59135,534.0,-2151847.0842353893,391050.22036258323,-0.11662664026225752,0.29784603418076006,0.09555754554969488,0,0,0,1
6_7_3001,39.402944,-121.719974,0.0,-2173975.4533340326,354209.4307666098,-0.13701726414548257,0.26389835910069365,-0.7343565982131641,1,0,0,0
6_7_4001,39.327563,-121.668811,0.0,-2172086.591999938,344993.10751070624,-0.1352767354666901,0.2554057955385254,-0.7343565982131641,1,0,0,0
6_9_1,38.20185,-120.680277,0.0,-2123888.5564911584,202075.81144232134,-0.09086370124854254,0.12371182308410611,-0.7343565982131641,1,0,0,0
6_11_1,39.202946,-122.017751,25.0,-2204694.038193357,340189.2050959286,-0.1653235124414685,0.2509791445334383,-0.6955029397972999,1,0,0,0
6_11_7,39.021221,-122.281803,696.0,-2232167.544898193,327395.7392036302,-0.19063951921423658,0.23919035205578937,0.34732925208449483,1,0,0,0
6_11_1001,39.012396,-122.092471,43.0,-2216809.1516773817,321826.9297256555,-0.1764872236600453,0.23405886229092987,-0.6675283057378777,1,0,0,0
6_11_1002,39.18919,-121.99887,17.0,-2203566.642080031,338274.1883437288,-0.1642846509685886,0.2492145144267136,-0.7079361104903765,1,0,0,0
6_13_1,37.886869,-122.027462,32.0,-2246544.9085028316,201038.64722428922,-0.20388782560264235,0.12275610757788159,-0.684623915440858,0,1,0,0
6_13_2,37.936013,-122.026154,26.0,-2244902.2540815277,206211.3702003688,-0.20237416915893372,0.1275226155924204,-0.6939487934606654,0,1,0,0
6_13_3,37.949924,-122.357193,23.0,-2272217.0076546525,215911.50736118312,-0.22754388971491957,0.1364609990575618,-0.6986112324705691,0,1,0,0
6_13_4,37.957424,-122.370249,7.0,-2273073.845711866,217031.49896429945,-0.22833344010950984,0.1374930374978875,-0.7234775738567222,0,1,0,0
6_13_5,37.926162,-122.385561,2.0,-2275344.6074159197,214107.41683052498,-0.23042587844644222,0.1347985841141942,-0.731248305539895,0,1,0,0
6_13_6,37.948172,-122.364852,6.0,-2272913.9896377437,215917.684277295,-0.22818613756460265,0.13646669089922592,-0.7250317201933567,0,0,0,1
6_13_7,38.034331,-122.270336,12.0,-2262282.574910525,222675.9002442777,-0.2183896099451053,0.1426941828255423,-0.7157068421735493,0,0,0,1
6_13_8,37.936,-122.0262,27.0,-2244906.5182428802,206211.12967821944,-0.20237809845484928,0.12752239395852313,-0.6923946471240308,0,1,0,0
6_13_10,38.031221,-122.132877,36.0,-2250871.6342977225,218933.33122771597,-0.20787477276247066,0.13924551849634867,-0.6784073300943196,0,0,0,1
6_13_1001,38.05492,-122.233229,76.0,-2258529.26653566,223931.9225054847,-0.21493104962154616,0.14385156940939134,-0.616241476628937,0,1,0,0
6_13_1002,38.006311,-121.641918,-2.0,-2210489.7642163737,204242.28935080967,-0.17066409895006912,0.1257081670526279,-0.7374648908864333,1,0,0,0
6_13_1003,37.9642,-122.3403,15.0,-2270351.208341076,216999.71975522026,-0.22582461199159884,0.137463753916402,-0.7110444031636456,0,0,0,1
