Date Local,"(5, 2, 2)","(7, 2, 1)","(7, 7, 1)","(7, 7, 2)","(7, 8, 2)","(7, 4001, 1)","(7, 4001, 2)","(9, 1, 2)","(11, 1002, 2)","(15, 2003, 1)","(17, 10, 2)","(17, 11, 2)","(17, 12, 2)","(17, 20, 2)","(19, 11, 1)","(19, 11, 2)","(19, 4001, 1)","(19, 5001, 1)","(21, 3, 1)","(21, 3, 2)","(23, 2002, 1)","(25, 5, 1)","(25, 5, 2)","(27, 2, 1)","(27, 20, 1)","(27, 21, 1)","(27, 23, 1)","(27, 30, 1)","(27, 31, 1)","(27, 101, 1)","(27, 1001, 1)","(27, 1018, 1)","(27, 1023, 1)","(27, 1028, 1)","(27, 1033, 1)","(29, 7, 2)","(29, 11, 2)","(29, 14, 1)","(29, 14, 2)","(29, 19, 2)","(29, 232, 2)","(29, 2012, 1)","(29, 5002, 2)","(29, 6001, 1)","(33, 3010, 1)","(33, 3011, 1)","(33, 3012, 1)","(37, 2, 1)","(37, 16, 1)","(37, 113, 1)","(37, 1002, 1)","(37, 1103, 1)","(37, 1201, 1)","(37, 1302, 1)","(37, 1602, 1)","(37, 2005, 1)","(37, 4002, 1)","(37, 4004, 1)","(37, 4006, 1)","(37, 4008, 1)","(37, 4009, 1)","(37, 4010, 1)","(37, 5005, 1)","(37, 6012, 1)","(37, 9033, 1)","(39, 4, 1)","(39, 2010, 1)","(41, 3, 1)","(43, 3, 1)","(43, 6, 1)","(43, 6, 2)","(43, 1004, 1)","(43, 1005, 1)","(51, 5, 2)","(51, 11, 1)","(57, 7, 1)","(59, 7, 1)","(59, 8, 1)","(59, 2022, 1)","(59, 5001, 1)","(61, 6, 1)","(61, 6, 2)","(65, 8, 1)","(65, 10, 1)","(65, 12, 1)","(65, 16, 1)","(65, 1003, 1)","(65, 1004, 1)","(65, 1010, 1)","(65, 2002, 1)","(65, 2005, 1)","(65, 5001, 1)","(65, 6001, 1)","(65, 8001, 1)","(65, 8005, 1)","(65, 9001, 1)","(67, 6, 1)","(67, 10, 1)","(67, 10, 2)","(67, 11, 1)","(67, 12, 1)","(67, 14, 1)","(69, 3, 1)","(71, 1, 1)","(71, 5, 1)","(71, 12, 1)","(71, 13, 1)","(71, 26, 1)","(71, 27, 1)","(71, 306, 1)","(71, 1001, 1)","(71, 1004, 1)","(71, 1234, 1)","(71, 2002, 1)","(71, 4001, 1)","(71, 4003, 1)","(71, 9002, 1)","(71, 9004, 1)","(73, 3, 1)","(73, 6, 1)","(73, 1006, 1)","(73, 1016, 1)","(73, 1018, 1)","(73, 1022, 1)","(77, 1002, 1)","(77, 1002, 2)","(77, 1003, 2)","(79, 5, 2)","(79, 2006, 2)","(83, 11, 2)","(83, 1008, 2)","(83, 2011, 1)","(85, 5, 1)","(89, 3003, 1)","(99, 5, 2)","(101, 3, 2)","(101, 4, 2)","(103, 4, 2)","(107, 6, 1)","(107, 9, 1)","(107, 2002, 2)","(107, 2003, 2)","(107, 3000, 1)","(109, 5, 2)","(111, 7, 1)","(111, 8, 1)","(111, 9, 1)","(111, 1004, 1)","(111, 2002, 1)","(111, 3001, 1)","(113, 4, 2)"
2012-10-07,,,58.833333,,,72.958333,,,,86.9125,,,,,48.333333,,59.166667,56.375,63.791667,,70.545833,39.958333,,22.375,25.041667,22.333333,,23.625,,14.041667,23.25,23.0,27.625,19.583333,,,,54.5,,,,56.375,,56.625,69.041667,73.291667,70.041667,74.666667,77.5,,71.791667,,,74.25,73.791667,,80.277778,74.8,,,,,77.083333,61.791667,,63.75,52.583333,90.708333,54.333333,69.625,,,,,,52.25,66.833333,,72.708333,,,,30.041667,,53.625,,,23.875,,30.041667,,44.833333,70.916667,64.791667,74.958333,74.958333,68.875,67.416667,,68.125,61.958333,57.583333,56.625,,63.833333,,,,,,29.875,70.541667,,68.041667,,,34.166667,60.166667,74.791667,,61.166667,79.25,,,65.166667,,,,,,,72.666667,,63.666667,,,,,64.333333,51.333333,,,62.125,,73.833333,72.083333,70.083333,70.416667,70.875,73.833333,
2012-10-08,,,57.5,,,68.0,,,,81.016667,,,,,44.416667,,53.166667,49.666667,66.833333,,71.095833,45.791667,,25.291667,26.333333,17.0,,17.625,,13.5,23.166667,20.5,26.5,18.0,,,,54.541667,,,,58.041667,,55.083333,69.208333,75.208333,74.291667,79.041667,81.458333,,74.041667,,,73.166667,74.916667,,78.736842,70.958333,,,,,75.291667,66.25,,56.125,48.833333,86.5,59.166667,76.25,,,,,,58.375,68.416667,,73.125,,,,29.25,,59.333333,,,25.541667,,34.291667,,47.041667,75.791667,72.25,82.583333,81.25,66.5,64.041667,,69.875,63.416667,56.125,60.0,,57.458333,,,,,,28.375,74.666667,,74.458333,,,23.666667,65.791667,76.416667,,80.416667,77.208333,,,64.625,,,,,,,63.625,,81.708333,,,,,70.916667,50.166667,,,59.625,,77.166667,74.208333,70.083333,71.958333,75.625,70.708333,
2012-10-09,,,52.458333,,,74.625,,,,82.575,,,,,46.416667,,55.375,50.666667,61.875,,70.233333,44.458333,,26.083333,29.791667,23.458333,,22.041667,,12.625,26.708333,25.083333,24.458333,21.0,,,,50.708333,,,,54.833333,,50.125,68.333333,73.041667,65.083333,72.5,74.208333,,51.541667,,,72.125,72.916667,,78.454545,69.791667,,,,,73.416667,69.125,,57.375,49.25,87.75,64.166667,76.125,,,,,,53.5,64.583333,,69.458333,,,,21.0,,69.0,,,19.791667,,34.708333,,48.416667,79.166667,70.208333,79.125,81.666667,69.541667,66.875,,68.375,64.208333,57.666667,62.333333,,65.083333,,,,,,27.958333,71.0,,71.958333,,,18.625,69.083333,69.083333,,79.125,71.416667,,,64.541667,,,,,,,69.791667,,79.083333,,,,,82.625,52.608696,,,57.291667,,78.333333,76.0,72.166667,77.625,78.916667,74.791667,
2012-10-10,,,45.166667,,,68.75,,,,87.204167,,,,,50.652174,,59.666667,57.444444,50.125,,74.691304,47.125,,30.291667,36.041667,29.0,,30.375,,16.833333,30.875,30.875,30.666667,26.5,,,,46.875,,,,50.913043,,54.125,62.041667,66.833333,53.041667,71.458333,69.416667,,53.291667,,,70.375,70.791667,,74.478261,65.590909,,,,,68.75,66.625,,62.958333,58.041667,88.666667,60.833333,77.958333,,,,,,49.583333,63.041667,,70.625,,,,29.294118,,69.25,,,26.125,,38.25,,55.041667,74.583333,64.291667,73.125,76.25,64.666667,61.958333,,67.52381,57.291667,52.75,78.636364,,92.791667,,,,,,41.666667,67.833333,,65.916667,,,29.791667,63.125,68.416667,,76.5,74.652174,,,62.083333,,,,,,,74.5,,60.25,,,,,74.875,52.708333,,,60.375,,76.958333,74.75,72.0,75.291667,77.333333,71.208333,
2012-10-11,,,64.458333,,,80.208333,,,,90.3125,,,,,61.541667,,71.625,70.5,66.75,,72.845833,49.416667,,58.583333,60.75,55.083333,,49.666667,,46.25,50.583333,50.916667,58.625,54.208333,,,,57.041667,,,,58.75,,63.782609,64.625,71.5,60.125,82.0,80.083333,,77.291667,,,76.208333,83.25,,77.736842,71.875,,,,,67.75,75.25,,76.75,65.416667,90.833333,76.125,90.291667,,,,,,61.875,65.875,,77.583333,,,,53.090909,,73.916667,,,41.416667,,37.458333,,57.125,81.833333,74.916667,84.166667,86.083333,81.958333,78.666667,,81.0,81.625,68.75,84.916667,,97.333333,,,,,,74.25,79.083333,,80.791667,,,54.666667,70.157895,74.0,,80.0,77.583333,,,74.0,,,,,,,67.333333,,58.583333,,,,,90.833333,77.166667,,,71.375,,84.791667,79.125,73.458333,83.041667,87.625,67.958333,
2012-10-12,,,77.041667,,,82.666667,,,,85.054167,,,,,67.916667,,74.041667,79.541667,77.416667,,73.583333,58.0,,65.375,75.666667,68.083333,,64.875,,57.541667,63.833333,67.708333,67.083333,69.625,,,,64.416667,,,,63.541667,,67.291667,75.958333,81.625,89.916667,75.125,73.083333,,75.541667,,,72.125,76.791667,,71.882353,67.772727,,,,,67.166667,73.958333,,,68.583333,86.375,95.375,100.0,,,,,,81.208333,64.625,,71.25,,,,46.666667,,70.791667,,,38.583333,,38.875,,58.416667,77.666667,71.5,80.916667,82.0,77.347826,77.125,,76.333333,74.125,68.208333,82.583333,,99.958333,,,,,,72.875,76.291667,,76.458333,,,57.875,66.235294,77.291667,,85.041667,78.291667,,,71.708333,,,,,,,64.25,,91.75,,,,,,91.458333,,,79.416667,,80.833333,77.833333,73.916667,79.541667,81.916667,70.375,
2012-10-13,,,61.166667,,,80.541667,,,,89.6875,,,,,62.625,,70.666667,73.208333,63.583333,,85.783333,50.708333,,50.416667,54.583333,54.416667,,53.625,,43.625,54.166667,54.041667,51.416667,46.0,,,,70.583333,,,,68.916667,,72.833333,75.125,78.708333,82.875,65.083333,65.375,,68.041667,,,68.333333,69.791667,,74.285714,67.958333,,,,,71.083333,63.0,,,67.125,82.416667,73.791667,94.166667,,,,,,61.875,61.375,,67.958333,,,,44.833333,,50.666667,,,39.333333,,40.166667,,53.75,70.166667,64.625,76.375,71.791667,73.875,70.041667,,72.125,67.5,61.583333,69.833333,,70.25,,,,,,58.833333,65.083333,,66.541667,,,46.041667,65.833333,71.875,,63.083333,77.375,,,67.25,,,,,,,69.75,,79.125,,,,,,74.916667,,,74.833333,,73.666667,70.75,65.666667,72.041667,72.166667,65.208333,
2012-10-14,,,57.708333,,,77.166667,,,,87.4625,,,,,58.666667,,65.666667,65.625,68.083333,,80.733333,43.916667,,40.458333,31.708333,36.083333,,38.25,,31.333333,34.875,35.583333,41.125,29.166667,,,,63.083333,,,,64.5,,66.541667,72.375,73.0,63.666667,38.208333,31.75,,50.333333,,,58.0,55.125,,57.875,53.818182,,,,,66.083333,42.75,,,61.125,94.291667,39.458333,71.083333,,,,,,52.291667,46.75,,51.875,,,,33.625,,28.375,,,26.291667,,30.125,,38.916667,51.0,45.416667,55.5,53.0,68.583333,66.666667,,70.708333,63.75,55.875,62.958333,,54.166667,,,,,,37.5,40.958333,,38.416667,,,36.541667,45.583333,56.208333,,26.916667,59.416667,,,65.916667,,,,,,,67.75,,70.416667,,,,,,67.0,,,69.0,,44.25,36.458333,36.708333,49.416667,35.958333,52.458333,
2012-10-15,,,49.541667,,,74.416667,,,,92.4,,,,,58.708333,,63.916667,64.5,57.291667,,86.133333,37.291667,,39.791667,28.916667,31.708333,,34.25,,23.416667,35.25,34.541667,36.625,29.583333,,,,58.833333,,,,59.958333,,63.958333,65.208333,69.333333,60.791667,28.125,28.958333,,41.25,,,50.541667,43.916667,,50.291667,53.954545,,,,,58.208333,35.458333,,,60.708333,90.375,41.25,66.166667,,,,,,41.958333,42.125,,43.25,,,,25.666667,,24.041667,,,24.666667,,24.125,,34.041667,44.666667,36.75,48.75,47.041667,68.416667,65.458333,,68.916667,60.5,56.791667,60.083333,,51.333333,,,,,,25.958333,33.666667,,34.75,,,32.5,39.541667,55.73913,,26.666667,51.0,,,64.833333,,,,,,,72.625,,68.458333,,,,,,59.166667,,,65.875,,36.791667,28.291667,32.958333,43.708333,25.708333,45.75,
2012-10-16,,,40.791667,,,64.958333,,,,87.6875,,,,,57.041667,,62.125,62.291667,52.75,,83.345833,35.125,,33.875,24.125,30.875,,31.25,,21.041667,28.541667,32.291667,32.875,24.166667,,,,54.75,,,,56.041667,,59.875,65.541667,73.708333,72.458333,35.5,31.916667,,48.041667,,,62.916667,50.833333,,61.111111,66.041667,,,,,74.583333,36.041667,,,60.458333,93.25,45.416667,72.833333,,,,,,49.791667,61.583333,,47.833333,,,,20.625,,25.291667,,,20.666667,,25.333333,,33.833333,46.75,43.125,56.333333,49.083333,63.0,58.916667,,69.625,58.5,53.458333,65.958333,,44.791667,,,,,,21.0,35.25,,34.541667,,,23.708333,41.916667,49.041667,,22.083333,53.083333,,,63.958333,,,,,,,62.833333,,61.125,,,,,,58.473684,,,63.041667,,32.958333,26.5,31.25,42.25,25.708333,46.083333,
2012-10-17,,,8.125,,,41.833333,,,,80.720833,,,,,58.166667,,64.416667,66.0,15.833333,,72.216667,54.208333,,25.208333,23.166667,26.090909,,27.083333,,13.833333,24.875,25.583333,33.5,22.375,,,,51.166667,,,,53.875,,55.409091,36.125,50.041667,12.666667,27.958333,25.75,,43.0,,,51.041667,43.291667,,45.5,52.166667,,,,,61.625,37.125,,,60.583333,64.458333,34.041667,76.875,,,,,,19.875,40.083333,,33.208333,,,,23.208333,,24.5,,,20.5,,31.916667,,44.416667,,34.333333,47.541667,43.166667,43.75,32.208333,,20.041667,44.958333,33.041667,44.0,,50.333333,,,,,,21.708333,32.583333,,30.833333,,,27.0,35.75,37.666667,,17.75,29.916667,,,36.583333,,,,,,,60.166667,,28.208333,,,,,30.909091,51.25,,,65.75,,34.666667,29.208333,31.541667,42.875,25.25,40.666667,
2012-10-18,,,24.708333,,,57.166667,,,,80.558333,,,,,50.333333,,57.25,50.208333,31.75,,68.041667,71.041667,,28.666667,21.0,22.722222,,27.636364,,9.291667,24.875,25.125,31.083333,20.0,,,,48.625,,,,50.833333,,53.25,40.5,37.375,19.125,65.083333,66.25,,68.583333,,,67.958333,66.416667,,76.545455,72.454545,0.0,,,,69.090909,62.083333,,,52.375,51.5,29.125,43.375,,,,,,21.333333,62.75,,68.086957,,,,32.916667,,50.208333,,,19.5,,44.416667,,56.5,,61.791667,71.833333,68.208333,58.375,51.291667,,58.708333,48.541667,44.166667,44.583333,,66.666667,,,,,,14.375,65.25,,64.916667,,,35.625,63.0,69.5,,71.666667,77.958333,,,57.041667,,,,,,,69.291667,,39.916667,,,,,36.958333,30.083333,,,53.458333,,63.958333,61.208333,54.75,63.833333,65.333333,54.791667,
2012-10-19,,,49.125,,,77.583333,,,,88.520833,,,,,56.769231,,63.416667,55.166667,64.041667,,76.429167,50.791667,,31.0,18.25,24.458333,,24.375,,11.125,23.5,26.375,31.166667,20.833333,,,,54.875,,,,56.583333,,60.125,57.166667,60.875,35.625,78.916667,80.375,,77.291667,,,77.833333,78.916667,,84.0,76.434783,,,,,81.458333,70.375,,,58.791667,95.375,37.708333,54.5,,,,,,32.791667,71.458333,,77.416667,,,,13.416667,,61.25,,,15.208333,,37.625,,48.291667,,71.458333,81.583333,78.166667,74.958333,70.25,,78.375,71.25,61.541667,73.541667,,57.791667,,,,,,10.791667,75.625,,73.333333,,,22.083333,70.541667,76.25,,77.375,82.083333,,,73.583333,,,,,,,83.0,,55.208333,,,,,56.833333,46.416667,,,66.625,,84.875,81.708333,78.25,79.0,84.833333,81.0,
2012-10-20,,,56.291667,,,78.291667,,,,82.9875,,,,,,,61.583333,62.625,65.291667,,76.3625,49.791667,,33.208333,38.5,31.208333,,31.291667,,15.458333,33.833333,32.75,32.833333,27.291667,,,,57.5,,,,57.916667,,58.958333,56.833333,65.458333,60.5,89.454545,93.416667,,81.833333,,,77.791667,79.666667,,90.666667,79.35,,,,,76.041667,80.291667,,,56.083333,89.25,45.0,66.541667,,,,,,45.625,75.541667,,84.541667,,,,23.625,,84.625,,,24.041667,,40.791667,,57.166667,,78.916667,87.375,88.458333,74.625,72.833333,,76.0,70.833333,64.833333,74.708333,,75.625,,,,,,29.166667,87.0,,85.5,,,31.458333,76.0,85.666667,,93.75,88.0,,,68.208333,,,,,,,82.916667,,58.541667,,,,,74.125,54.833333,,,64.5,,87.333333,85.833333,85.708333,88.5,93.541667,83.041667,
2012-10-21,,,62.666667,,,72.0,,,,81.35,,,,,,,53.125,44.458333,51.708333,,73.916667,54.875,,34.416667,42.375,35.541667,,38.75,,28.958333,34.083333,42.875,35.833333,32.166667,,,,49.083333,,,,52.708333,,51.0,47.708333,61.125,44.583333,84.875,87.125,,76.125,,,73.25,75.708333,,82.4,76.590909,,,,,74.541667,71.708333,,,41.625,80.166667,47.416667,60.0,,,,,,47.291667,71.666667,,78.208333,,,,41.875,,82.958333,,,35.875,,44.0,,59.75,,72.916667,81.25,84.875,62.666667,60.375,,58.458333,63.375,54.416667,62.791667,,99.958333,,,,,,55.125,80.416667,,79.583333,,,46.458333,74.166667,84.75,,94.958333,89.458333,,,57.625,,,,,,,78.25,,55.875,,,,,93.0,58.208333,,,55.75,,82.958333,82.5,80.291667,81.666667,85.916667,74.166667,
2012-10-22,,,86.041667,,,87.666667,,,,86.604167,,,,,74.444444,,71.833333,77.541667,70.583333,,89.204167,52.541667,,36.458333,35.791667,26.041667,,28.125,,22.625,29.291667,25.875,39.823529,31.583333,,,,50.291667,,,,55.333333,,56.333333,89.25,86.333333,97.291667,79.166667,80.0,,72.75,,,67.625,71.416667,,74.333333,64.222222,,,,,67.5,68.416667,,,71.041667,87.0,88.041667,95.541667,,,,,,81.625,65.541667,,73.208333,,,,44.416667,,73.208333,,,39.583333,,42.541667,,55.875,,69.541667,78.416667,80.125,88.125,84.375,,85.166667,89.583333,80.5,80.291667,,97.375,,,,,,47.833333,76.25,,74.875,,,45.958333,71.625,74.583333,,85.0,77.625,,,73.875,,,,,,,75.375,,89.791667,,,,,95.125,70.708333,,,74.291667,,77.291667,75.458333,75.666667,79.916667,79.416667,71.125,
2012-10-23,,,74.875,,,81.916667,,,,85.1375,,,,,66.125,,71.416667,74.125,66.791667,,87.733333,45.333333,,23.916667,44.625,25.590909,,25.333333,,23.083333,31.625,27.125,27.125,22.681818,,,,53.916667,,,,55.666667,,57.583333,89.041667,84.666667,97.125,68.375,69.25,,66.166667,,,65.083333,67.416667,,60.75,52.9375,0.0,,,,66.291667,61.363636,,,68.541667,77.541667,81.833333,95.708333,,,,,,79.875,59.363636,,68.791667,,,,40.375,,67.791667,,,36.125,,37.416667,,51.681818,,64.791667,73.958333,73.958333,78.166667,72.583333,,76.083333,75.291667,63.916667,74.25,,90.791667,,,,,,55.541667,68.458333,,66.25,,,47.916667,58.954545,67.166667,,72.208333,72.958333,,,67.833333,,,,,,,55.291667,,83.083333,,,,,97.083333,67.826087,,,74.25,,75.125,72.375,69.958333,75.375,75.666667,67.291667,
2012-10-24,,,84.083333,,,94.125,,,,86.754167,,,,,57.833333,,63.583333,66.125,80.333333,,89.841667,40.0,,31.958333,30.75,26.458333,,27.956522,,20.833333,27.541667,26.947368,32.291667,24.083333,,,,51.958333,,,,54.0,,54.0,90.541667,88.583333,99.0,56.25,58.416667,,47.458333,,,52.916667,59.291667,,54.458333,47.238095,,,,,53.125,45.791667,,,61.375,83.291667,69.0,86.333333,,,,,,79.291667,55.708333,,62.75,,,,30.375,,57.708333,,,27.208333,,32.416667,,46.125,,60.208333,68.833333,69.625,77.875,75.416667,,79.625,73.791667,67.208333,69.791667,,59.166667,,,,,,46.916667,60.708333,,59.458333,,,37.291667,56.541667,62.458333,,72.5,68.0,,,66.916667,,,,,,,46.583333,,91.916667,,,,,79.083333,56.166667,,,65.458333,,56.083333,47.375,46.375,56.208333,45.625,57.375,
2012-10-25,,,58.833333,,,84.458333,,,,84.704167,,,,,55.25,,63.208333,62.75,64.916667,,86.4,37.041667,,33.0,24.833333,24.0,,25.333333,,16.0,23.875,23.583333,34.041667,24.666667,,,,50.916667,,,,53.125,,57.666667,85.125,82.333333,80.5,39.041667,37.666667,,32.0,,,50.0,56.375,,50.0,47.454545,,,,,35.208333,36.958333,,,60.875,84.541667,64.416667,77.708333,,,,,,67.916667,46.75,,50.791667,,,,22.125,,26.416667,,,19.208333,,22.166667,,31.416667,,39.375,48.958333,51.791667,70.833333,65.083333,,66.458333,67.590909,62.125,69.041667,,35.708333,,,,,,29.208333,43.875,,38.958333,,,23.291667,36.666667,56.708333,,40.791667,61.75,,,63.916667,,,,,,,43.083333,,82.708333,,,,,44.75,48.666667,,,67.291667,,43.0,36.416667,33.708333,50.875,26.958333,45.958333,
2012-10-26,,,37.375,,,79.041667,,,,87.45,,,,,61.208333,,70.0,75.916667,44.0,,85.654167,31.208333,,39.958333,32.333333,35.875,,35.25,,14.208333,32.083333,36.208333,46.75,35.333333,,,,61.208333,,,,62.291667,,62.291667,84.291667,76.333333,51.333333,22.916667,23.333333,,29.5,,,36.25,38.5,,24.791667,25.380952,,,,,17.583333,15.541667,,59.571429,62.75,76.458333,51.041667,85.791667,,,,,,42.458333,12.458333,,25.75,,,,18.458333,,13.666667,,,13.5,,14.041667,,22.458333,,11.25,15.583333,23.708333,62.125,51.041667,,46.333333,64.083333,51.55,48.916667,,30.25,,,,,,16.875,28.75,,14.666667,,,23.666667,24.291667,40.791667,,11.916667,27.333333,,,50.458333,,,,,,,45.291667,,79.458333,,,,,,56.041667,,,71.208333,,14.291667,14.875,16.875,43.541667,9.083333,18.541667,
2012-10-27,,,43.708333,,,86.0,,,,85.2125,,,,,59.375,,66.041667,69.041667,52.666667,,85.620833,22.666667,,35.666667,26.416667,31.541667,,32.166667,,13.25,27.875,33.333333,36.416667,28.25,,,,55.125,,,,56.0,,56.791667,86.666667,77.458333,65.625,17.458333,19.0,,29.166667,,,34.208333,28.958333,,23.125,28.684211,,,,,28.458333,14.333333,,65.541667,62.875,87.375,44.75,79.041667,,,,,,46.041667,15.458333,,21.416667,,,,12.166667,,10.708333,,,10.166667,,17.041667,,27.625,,16.333333,21.416667,19.708333,70.458333,63.291667,,62.958333,61.375,56.708333,46.125,,27.875,,,,,,12.166667,24.958333,,16.875,,,16.625,21.333333,29.625,,8.583333,21.541667,,,59.333333,,,,,,,43.666667,,77.333333,,,,,,51.166667,,,66.041667,,15.291667,10.791667,13.125,40.083333,6.541667,19.125,
2012-10-28,,,49.416667,,,85.25,,,,88.633333,,,,,56.125,,60.25,63.541667,66.041667,,81.183333,28.458333,,39.708333,25.083333,30.458333,,32.0,,15.333333,27.375,32.916667,39.666667,29.125,,,,50.583333,,,,52.791667,,56.083333,82.791667,77.625,54.333333,24.375,25.5,,34.583333,,,47.833333,40.833333,,50.826087,62.772727,,,,,60.625,25.25,,62.333333,58.458333,94.75,36.125,58.083333,,,,,,38.666667,36.916667,,29.833333,,,,13.041667,,15.625,,,13.291667,,23.458333,,28.833333,,27.25,39.583333,34.625,70.666667,64.416667,,67.625,60.708333,57.083333,57.333333,,36.125,,,,,,12.75,32.375,,28.291667,,,17.125,28.25,34.0,,12.333333,23.333333,,,63.666667,,,,,,,47.0,,74.541667,,,,,,35.375,,,59.166667,,24.083333,19.5,24.833333,39.416667,17.833333,27.333333,
2012-10-29,,,48.208333,,,80.375,,,,94.142105,,,,,55.625,,56.875,60.166667,67.541667,,83.129167,30.041667,,35.25,20.0,27.458333,,29.916667,,15.083333,24.208333,31.416667,33.291667,25.5,,,,48.375,,,,47.833333,,53.75,83.791667,77.416667,54.25,30.0,28.75,,44.375,,,59.375,46.916667,,49.875,64.315789,,,,,77.75,33.291667,,59.916667,55.0,94.291667,34.875,53.041667,,,,,,33.0,44.791667,,35.958333,,,,12.958333,,21.583333,,,14.708333,,24.458333,,31.625,,37.25,50.791667,44.375,75.166667,71.0,,78.916667,61.083333,61.375,57.333333,,32.875,,,,,,11.916667,36.416667,,34.666667,,,16.708333,38.791667,49.458333,,16.916667,44.541667,,,69.166667,,,,,,,73.083333,,75.875,,,,,,30.541667,,,54.208333,,36.833333,29.833333,34.541667,45.166667,24.75,50.583333,
2012-10-30,,,48.791667,,,80.416667,,,,88.516667,,,,,55.75,,57.291667,55.666667,72.666667,,82.254167,32.333333,,32.208333,18.875,24.916667,,25.916667,,14.208333,23.083333,28.083333,31.875,23.25,,,,40.5,,,,42.0,,52.0,80.083333,76.75,39.916667,41.416667,33.708333,,55.291667,,,73.041667,60.125,,65.083333,75.333333,,,,,82.75,35.708333,,63.125,56.416667,96.25,33.208333,53.875,,,,,,33.083333,59.541667,,57.666667,,,,12.875,,23.125,,,14.916667,,24.083333,,31.708333,,44.708333,58.791667,47.791667,77.5,79.714286,,84.833333,63.041667,64.375,59.958333,,29.541667,,,,,,11.708333,41.333333,,36.958333,,,16.791667,43.958333,62.458333,,32.0,70.041667,,,72.416667,,,,,,,82.583333,,46.375,,,,,,31.695652,,,52.791667,,41.75,33.916667,38.666667,48.25,28.166667,69.708333,
2012-10-31,,,76.208333,,,90.0,,,,90.945833,,,,,58.416667,,58.791667,65.904762,88.541667,,91.841667,36.666667,,31.541667,16.75,26.142857,,23.791667,,14.0,19.666667,22.791667,32.125,19.0,,,,46.916667,,,,45.416667,,55.791667,90.375,91.458333,97.208333,70.473684,62.375,,72.666667,,,75.833333,78.375,,77.533333,74.6,,,,,77.083333,47.25,,74.5,65.041667,95.375,31.416667,59.333333,,,,,,50.5,69.583333,,76.0,,,,13.166667,,31.458333,,,15.833333,,25.666667,,34.916667,,58.666667,70.875,58.875,87.166667,83.458333,,90.958333,86.625,78.416667,76.333333,,30.666667,,,,,,11.875,56.458333,,54.875,,,19.875,54.041667,76.208333,,48.166667,82.125,,,77.125,,,,,,,81.0,,53.791667,,,,,,33.291667,,,58.75,,73.125,62.166667,55.458333,63.166667,54.625,78.416667,
2012-11-01,,,86.75,,,90.583333,,,,,,,,,75.583333,,78.958333,93.625,84.583333,,87.454167,39.666667,,32.583333,23.041667,,,20.833333,,11.583333,18.833333,21.416667,33.833333,21.791667,,,,65.833333,,,,65.833333,,65.958333,94.125,89.125,96.5,76.0,83.0,,76.875,,,74.708333,79.625,,80.619048,71.285714,,,,,73.625,63.125,,85.95,77.583333,94.416667,50.791667,,,,,,,,68.166667,,75.0,,,,18.416667,,48.166667,,,16.5,,30.166667,,40.833333,,77.833333,87.083333,79.916667,89.041667,,,88.25,90.375,78.125,83.666667,,42.0,,,,,,,79.25,,80.541667,,,20.5,70.25,72.791667,,71.291667,75.833333,,,78.333333,,,,,,,80.833333,,86.416667,,,,,86.190476,52.625,,,83.625,,84.333333,82.458333,77.636364,79.208333,79.0,77.208333,
2012-11-02,,,68.833333,,,88.458333,,,,,,,,,75.583333,,81.125,90.333333,75.416667,,83.770833,45.416667,,44.708333,30.666667,,,34.791667,,15.0,31.333333,35.75,45.333333,36.5,,,,73.208333,,,,71.083333,,72.541667,90.625,87.791667,88.25,67.75,70.666667,,73.208333,,,72.375,74.458333,,79.5,70.521739,,,,,74.083333,69.458333,,84.916667,80.791667,84.75,63.875,,,,,,,,65.833333,,69.5,,,,20.291667,,65.041667,,,19.25,,32.75,,44.625,,70.416667,80.75,78.083333,89.333333,,,86.916667,82.5,75.875,74.5,,44.958333,,,,,,,73.875,,70.166667,,,22.833333,67.875,68.916667,,75.833333,72.708333,,,72.541667,,,,,,,81.041667,,74.416667,,,,,88.416667,65.708333,,,86.25,,79.458333,77.458333,77.833333,77.208333,79.125,77.083333,
2012-11-03,,,62.208333,,,87.583333,,,,,,,,,67.666667,,74.916667,82.375,66.791667,,84.575,40.708333,,36.208333,23.541667,,,33.166667,,16.208333,27.416667,32.0,32.875,27.25,,,,70.666667,,,,75.291667,,70.416667,89.5,80.708333,56.791667,54.958333,48.791667,,63.583333,,,74.708333,71.666667,,67.769231,73.0625,,,,,81.125,52.708333,,78.0,72.25,75.125,51.083333,,,,,,,,63.75,,70.208333,,,,20.458333,,23.583333,,,20.791667,,28.291667,,35.416667,,55.583333,67.875,60.083333,82.416667,,,78.291667,76.5,69.458333,65.875,,41.958333,,,,,,,52.416667,,50.708333,,,24.916667,50.416667,74.541667,,43.583333,82.541667,,,71.041667,,,,,,,80.416667,,75.041667,,,,,88.772727,63.25,,,79.708333,,69.916667,65.583333,62.791667,62.291667,65.458333,73.916667,
