Date Local,"(7, 2, 1)","(11, 1002, 1)","(15, 2003, 1)","(19, 7, 1)","(19, 11, 1)","(19, 2008, 1)","(19, 2009, 1)","(19, 2016, 1)","(19, 4001, 1)","(19, 5001, 1)","(23, 2002, 1)","(25, 5, 1)","(27, 2, 1)","(27, 21, 1)","(27, 23, 1)","(27, 1018, 1)","(27, 1023, 1)","(27, 1028, 1)","(27, 1033, 1)","(29, 8, 1)","(29, 14, 1)","(29, 18, 1)","(29, 2009, 1)","(29, 2012, 1)","(29, 2019, 1)","(29, 6001, 1)","(31, 4, 1)","(31, 1004, 1)","(37, 2, 1)","(37, 113, 1)","(37, 1002, 1)","(37, 1103, 1)","(37, 1602, 1)","(37, 4002, 1)","(37, 4004, 1)","(37, 4009, 1)","(37, 5005, 1)","(37, 6012, 1)","(37, 9033, 1)","(39, 4, 1)","(39, 2010, 1)","(51, 5, 2)","(59, 7, 1)","(59, 2022, 1)","(61, 6, 1)","(65, 12, 1)","(65, 2002, 1)","(65, 5001, 1)","(65, 6001, 1)","(65, 8001, 1)","(65, 8005, 1)","(67, 10, 1)","(67, 11, 1)","(71, 1, 1)","(71, 12, 1)","(71, 13, 1)","(71, 26, 1)","(71, 27, 1)","(71, 306, 1)","(71, 1004, 1)","(71, 1234, 1)","(71, 2002, 1)","(71, 4001, 1)","(73, 6, 1)","(73, 1016, 1)","(73, 1022, 1)","(77, 2010, 1)","(77, 3005, 1)","(79, 2006, 1)","(83, 11, 1)","(83, 1008, 1)","(83, 2011, 1)","(99, 5, 1)","(99, 6, 1)","(101, 3, 1)","(107, 2002, 1)","(107, 2010, 1)","(107, 3000, 1)","(111, 8, 1)"
2018-02-24,,,,1016.783333,,1014.620833,,1018.495833,1016.191667,1013.416667,,,880.416667,895.583333,,893.791667,878.916667,884.75,879.583333,994.0375,,938.9125,901.525,1013.5125,,1015.104167,,1018.270833,1000.625,1013.416667,,1013.291667,1015.25,,1020.458333,,,978,933.616667,1016.858333,1018.979167,,1018.958333,1003.625,,944.791667,1023.5,1003.708333,971.166667,992.708333,997.833333,,,940.791667,878.225,,987.5625,994.416667,920.1,976.708333,962.333333,982.166667,893,,1006.825,1006.933333,1027.083333,1019.958333,,,,1020.395833,,1023.1875,,,1011.8,1016.275,991.125
2018-02-25,,,,1013.754167,,1011.908333,,1015.608333,1013.429167,1010.608333,,,880.333333,895.958333,,894.125,878.458333,885.291667,879.75,991.608333,,939.0625,899.895833,1010.754167,,1012.416667,,1015.583333,997.625,1010.125,,1010,1012,,1017.166667,,,975.458333,931.908333,1014.0125,1016.104167,,1015.458333,1000.25,,943.125,1021.958333,1002.541667,968.5,989.583333,994.5,,,940.791667,877.654167,,984.554167,991.083333,,973.958333,962.125,979.041667,891.75,,1002.8875,1003.170833,1024.491667,1017.625,,,,1017.579167,,1020.379167,,,1009.183333,1013.529167,987.958333
2018-02-26,,,,1004.945833,,1003.029167,,1006.708333,1004.441667,1001.7,,,869.75,886.083333,,882.875,868.333333,874.25,869.166667,982.75,,928.708333,891.716667,1001.5,,1003.375,,1006.466667,991.666667,1004.166667,,1003.875,1006.083333,,1011.166667,,,968.5,922.991667,1005.1625,1007.1875,,1009.708333,995,,936.958333,1014.208333,994.75,962.75,983.5,988.583333,,,931.608696,869.804167,,978.633333,985.208333,906.9625,968.416667,951.5,973.333333,885.785714,,998.008333,998.5,1015.066667,1008,,,,1010.575,,1011.320833,,,1000.120833,1004.566667,981.375
2018-02-27,,,,1005.720833,,1003.645833,,1007.483333,1005.35,1002.504167,,,873.166667,887.75,,885.5,871.958333,876.666667,872.541667,983.020833,,929.883333,890.983333,1002.45,,1003.9625,,1007.370833,991,1003.833333,,1003.666667,1005.708333,,1010.625,,,968,922.654167,1005.875,1007.904167,,1009.5,994.375,,935.583333,1012.791667,993.25,961.75,983.166667,988.208333,,,931.541667,868.779167,,977.8875,984.791667,908.141667,967.791667,953.041667,972.291667,883.4375,,997.016667,997.625,1015.845833,1009.125,,,,1010.008333,,1011.941667,,,1000.9875,1005.541667,981.166667
2018-02-28,,,,1011.233333,,1008.791667,,1012.816667,1010.7875,1007.8375,,,876.625,892.391304,,890.333333,875.083333,881.375,876.375,988.470833,,934.870833,897.241667,1007.958333,,1009.275,,1012.758333,998.083333,1010.541667,,1010.458333,1012.583333,,1017.625,,,974.75,928.683333,1011.083333,1013.054167,,1016.208333,1001.125,,942.333333,1019.25,999.625,968.541667,989.833333,995.041667,,,937.375,874.5,,984.9,991.75,913.968421,974.125,958.208333,979.541667,888.166667,,1004.445833,1004.675,1020.208333,1012.916667,,,,1016.616667,,1016.65,,,1006.433333,1010.8375,987.916667
2018-03-01,,,,1006.391667,,1003.8125,,1007.895833,1006.458333,1003.075,,,871.291667,888.5,,885.291667,869.708333,876.583333,870.625,984.6875,,932.845833,895.8125,1003.875,,1005.245833,,1008.225,997.666667,1010.333333,,1010.125,1012.458333,,1017.375,,,974.458333,927.891667,1005.6875,1007.525,,1015.791667,1000.666667,,941.916667,1019.5,999.875,968.333333,989.458333,994.791667,,,936.5,874.308696,,984.491667,991.25,913.183333,974,955.416667,978.958333,887.25,,1003.4,1003.729167,1012.354167,1004.958333,,,,1016.516667,,1009.825,,,1002.620833,1006.708333,987.5
2018-03-02,,,,1004.2625,,1002.070833,,1005.829167,1004.129167,1000.904167,,,867.375,885.958333,,881.5,864.958333,872.416667,865.708333,982.304167,,930.0625,892.6125,1001.429167,,1003,,1006.175,994.5,1006.958333,,1006.791667,1009.541667,,1014.125,,,970.75,924.733333,1004.004167,1005.608333,,1012.75,997.875,,939.625,1015.5,995.708333,965.833333,986.5,992.083333,,,933.333333,871.825,,981.508333,988.458333,910.325,971.583333,952.625,976.375,884.25,,1000.841667,1001.075,1013.15,1006.083333,,,,1013.454167,,1009.591667,,,1000.504167,1004.566667,983.958333
2018-03-03,,,,1006.491667,,1004.583333,,1008.304167,1006.216667,1003.345833,,,869.041667,886.083333,,881.958333,867.583333,873,868.125,984.079167,,930.283333,892.958333,1003.354167,,1004.8125,,1008.254167,993.791667,1006.791667,,1006.375,1009.041667,,1013.791667,,,970.875,923.483333,1006.779167,1008.475,,1012.208333,997.166667,,938.583333,1014.375,994.208333,965.083333,985.708333,991.25,,,932.875,870.8875,,980.570833,987.75,909.333333,970.916667,952.583333,975.458333,882.541667,,1000.279167,1000.604167,1016.65,1009.458333,,,,1013.683333,,1012.8125,,,1002.004167,1006.345833,983.791667
2018-03-04,,,,1014.05,,1011.9625,,1015.633333,1013.445833,1010.620833,,,879.291667,894.583333,,892.75,877.833333,883.416667,878.708333,991.1375,,937.2375,898.791667,1010.508333,,1012.0125,,1015.579167,997.333333,1010.208333,,1009.958333,1012.125,,1017.125,,,975.041667,925.783333,1014.183333,1016,,1015.458333,1000.375,,941.833333,1019.875,1000.25,968.041667,989.125,994.5,,,939.083333,873.366667,,984.2375,991.166667,,973.833333,960.041667,978.583333,888.125,,1003.291667,1003.404167,1024.770833,1017.708333,,,,1017.620833,,1020.6375,,,1009.004167,1013.520833,987.875
2018-03-05,,,,1013.541667,,1011.391667,,1015.1125,1012.9,1010.091667,,,883.166667,898.083333,,897,881.625,887.375,882.041667,990.716667,,940.454167,899.616667,1009.891667,,1011.479167,,1014.995833,996.083333,1008.458333,,1008.291667,1010.416667,,1015.541667,,,975,925.854167,1013.6125,1015.441667,,1013.416667,998.5,,942.25,1020.958333,1001.833333,967.375,988.333333,993.5,,,941.208333,877.94,,983.083333,989.583333,916.56,972.625,963.041667,977.666667,889.458333,,1000.783333,1001.129167,1024.183333,1017.291667,,,,1016.175,,1020.045833,,,1008.466667,1012.958333,986.541667
2018-03-06,,,,1009.070833,,1006.883333,,1010.566667,1008.520833,1005.633333,,,881.625,896.695652,,895.25,879.916667,885.916667,880.916667,986.6125,,938.45,898.004167,1005.257143,,1007.0625,,1010.508333,994.041667,1006.25,,1005.833333,1008.333333,,1013.416667,,,972.791667,923.641667,1009.083333,1010.979167,,1011.25,996.625,,940.666667,1018.208333,998.916667,965.791667,986.291667,991.25,,,939.208333,877.145833,,981.425,987.166667,915.504167,971.375,960.916667,975.708333,887.833333,,998.904167,999.4,1019.195833,1012.208333,,,,1013.516667,,1015.241667,,,1004.175,1008.55,984.458333
2018-03-07,,,,1006.545833,,1004.25,,1007.983333,1006.104167,1003.21,,,879.041667,894.291667,,892.583333,877.666667,883.25,878.458333,984.441667,,935.670833,896.625,1003.345833,,1004.716667,,1008.041667,993.666667,1005.958333,,1005.5,1008.125,,1013.041667,,,971.708333,921.404167,1006.429167,1008.466667,,1011.083333,996.208333,,939.666667,1015.916667,996.75,965.125,985.375,990.916667,,,937.125,875.608333,,980.8625,987,913.770833,971,958.291667,975.25,885.75,,998.675,999.120833,1016.008333,1009.041667,,,,1012.741667,,1012.275,,,1001.895833,1006.133333,983.875
2018-03-08,,,,1007.3875,,1005.295833,,1008.845833,1006.916667,1004.3125,,,877.041667,892.791667,,890.541667,875.291667,881.333333,876.291667,985.195833,,933.45,896.908333,1004.041667,,1005.4625,,1008.875,993.708333,1006.083333,,1005.625,1008.375,,1013.25,,,971.333333,920.6,1007.525,1009.058333,,1011.375,996.625,,939.375,1014.458333,995,965.125,985.458333,991,,,935.25,875.066667,,981.058333,986.916667,912.725,970.875,955.75,975.208333,884.583333,,999.125,999.4,1017.875,1011.041667,,,,1013.120833,,1013.716667,,,1002.7625,1006.908333,983.541667
2018-03-09,,,,1004,,1002.133333,,1005.625,1004.98,1001.108333,,,873.666667,889.25,,886.875,872.041667,877.875,872.666667,982.1625,,929.895833,894.283333,1000.645833,,1002.279167,,1005.708333,991.791667,1004.333333,,1003.625,1006.541667,,1011.291667,,,969,918.625,1004.4625,1005.7125,,1009.333333,994.625,,937.166667,1011,991.666667,963.125,983.375,988.958333,,,932.333333,872.579167,,979.008333,985,910.116667,968.875,951.916667,973.166667,881.583333,,997.3875,997.679167,1014.983333,1008.041667,,,,1011.183333,,1010.945833,,,999.4625,1003.666667,981.375
2018-03-10,,,,1003.079167,,1001.383333,,1004.7,,1000.045833,,,873.416667,889.833333,,887.416667,871.916667,877.833333,872.833333,981.1875,,930.579167,892.708333,999.479167,,1001.341667,,1004.8,991.958333,1003.958333,,1003.458333,1006.666667,,1011.041667,,,968.791667,916.908333,1003.3625,1004.9,,1009.25,994.291667,,937.125,1012.375,993,963.125,983.25,988.875,,,932.75,871.604167,,978.995833,985.25,909.579167,968.958333,952.958333,973.041667,880.75,,997.279167,997.675,1013.558333,1006.791667,,,,1010.4125,,1009.6375,,,998.541667,1002.708333,981.291667
2018-03-11,,,,1007.7125,,1005.708333,,1009.175,,1004.604167,,,878.083333,894.083333,,892.086957,876.375,882.826087,876.875,985.658333,,935.541667,896.370833,1004.2125,,1006,,1009.325,994.875,1007.125,,1006.583333,1009.625,,1014.208333,,,972.166667,921.25,1007.8375,1009.7625,,1012.25,997.458333,,940.291667,1016.208333,996.791667,966.166667,986.041667,991.958333,,,936.75,875.325,,982.195833,988,913.533333,971.916667,957.666667,976.083333,884.5,,1000.120833,1000.35,1017.470833,1010.625,,,,1014.1875,,1013.7375,,,1003.191667,1007.391667,984.375
2018-03-12,,,,1008.377778,,1004.270833,,1007.8375,1004.757143,1003.308333,,,878.416667,894.083333,,892.25,876.541667,883.125,877.833333,984.475,,935.466667,897.11,1002.779167,,1004.629167,,1008.054167,994.875,1007.375,,1006.958333,1009.791667,,1014.625,,,972.375,923.820833,1006.4,1008.033333,,1012.333333,997.708333,,940.541667,1015.833333,996.5,966.208333,985.958333,991.833333,,,937,876.058333,,982.1375,987.791667,913.891667,971.875,957.625,975.875,884.666667,,999.845833,1000.225,1015.166667,1008,,,,1014.9625,,1011.775,,,1002.004167,1006.095833,984.833333
2018-03-13,,,,,,1001.5875,,1005.058333,1003.286957,1000.545455,,,872.375,889.458333,,886.583333,870.708333,877.416667,871.791667,981.625,,931.629167,894.870833,999.925,,1001.791667,,1005.25,993.916667,1006.125,,1005.666667,1008.75,,1013.458333,,,971,923.620833,1003.633333,1005.05,,1011.166667,996.625,,939.083333,1013,993.958333,965.166667,985.041667,990.833333,,,934.25,873.941667,,981.104167,986.958333,911.508333,970.916667,953.708333,974.875,882.125,,999.195833,999.25,1012.404167,1005.416667,,,,1013.141176,,1009.0125,,,999.229167,1003.283333,983.583333
2018-03-14,,,,,,1002.445833,,1006.033333,1004.004167,1001.3875,,,869.291667,885.75,,882.041667,867.791667,873.041667,868.166667,982.295833,,928.65,892.6375,1001.316667,,1002.666667,,1005.958333,992.666667,1004.916667,,1004.458333,1007.416667,,1012.291667,,,969.208333,924.35,1004.766667,1005.920833,,1010.291667,995.833333,,937.375,1012.083333,992.416667,963.75,983.875,989.666667,,,931.541667,870.545833,,979.529167,986.041667,908.558333,969.375,950.833333,973.583333,878.666667,,998.463636,998.870833,1014.783333,1007.75,,,,1011.858333,,1010.995833,,,999.795833,1004.016667,982.368421
2018-03-15,,,,,,1003.883333,,1007.3125,1005.341667,1002.6,,,870.458333,886.541667,,884,868.75,874.583333,869.791667,983.841667,,928.258333,893.25,1002.7875,,1004.295833,,1007.479167,991.833333,1004.125,,1003.666667,1006.583333,,1011.541667,,,968.916667,926.741667,1005.95,1007.241667,,1009.75,995.416667,,936.5,1012.291667,992.458333,962.875,983.333333,988.875,,,931.708333,870.579167,,978.5125,985.375,908.954167,968.5,950.458333,973.083333,878.434783,,998.516667,998.954167,1015.083333,1007.916667,,,,1011.2875,,1011.9,,,1001.270833,1005.495833,982.545455
2018-03-16,,,,,,1001.170833,,1004.929167,1003.029167,1000.2875,,,867.875,884.833333,,881.5,866.583333,872.333333,867.583333,981.229167,,928.104167,891.679167,1000.391667,,1001.820833,,1004.991667,992.666667,1005.041667,,1004.708333,1007.666667,,1012.25,,,969.291667,926.254167,1003.2125,1004.879167,,1010.625,995.583333,,937.291667,1012.5,992.541667,963.416667,984.333333,989.75,,,931.5,869.870833,,979.245833,986.208333,908.416667,969.083333,950.347826,974,877.791667,,998.520833,999.179167,1012.220833,1005.291667,,,,1011.245833,,1008.65,,,999.0125,1003.2625,982.208333
2018-03-17,,,,,,1004.041667,,1007.6375,1005.445833,1002.9,,,871.25,886.958333,,884.583333,870.083333,875.541667,870.666667,983.454167,,929.079167,892.445833,1002.670833,,1004.233333,,1007.520833,992.583333,1005.041667,,1004.791667,1007.583333,,1012.375,,,969.416667,926.854167,1006.229167,1007.933333,,1010.75,995.833333,,937.291667,1013.666667,993.666667,963.416667,984.375,989.833333,,,932.208333,870.295833,,979.116667,986.125,908.920833,968.958333,951.791667,973.666667,877.708333,,998.6875,999.1875,1016.175,1009,,,,1011.616667,,1012.333333,,,1001.204167,1005.5875,982.25
2018-03-18,,,,,,1008.716667,,1012.320833,1010.141667,1007.629167,,,877.666667,893.333333,,891.625,876.25,882.458333,877.041667,987.9125,,935.525,896.745833,1007.095833,,1008.658333,,1012.2375,995.708333,1008.416667,,1008.083333,1010.583333,,1015.416667,,,973.125,931.116667,1010.9125,1012.8125,,1013.916667,998.75,,940.458333,1017.916667,998.041667,966.708333,987.5,993.083333,,,937.166667,874.6,,982.666667,989.541667,913.420833,972.125,958.333333,977.25,881.875,,1001.454167,1001.841667,1021.116667,1014.083333,,,,1015.295833,,1017.170833,,,1005.741667,1010.220833,985.791667
2018-03-19,,,,,,1006.3,,1009.9875,1007.879167,1005.291667,,,878.333333,894,,892.333333,876.416667,883.458333,877.791667,985.933333,,935.975,896.3875,1004.933333,,1006.383333,,1009.954167,994.083333,1006.625,,1006.333333,1008.791667,,1013.916667,,,972,930.954167,1008.6375,1010.483333,,1011.791667,996.916667,,940.041667,1017.458333,997.875,965.583333,985.875,991.708333,,,937.208333,875.129167,,981.366667,987.375,913.478261,971.208333,958.458333,975.666667,881.666667,,999.179167,999.779167,1018.6,1011.5,,,,1013.833333,,1014.7375,,,1003.334783,1007.929167,984.5
2018-03-20,,,,1004.571429,,1003.2125,,1006.941667,1004.991667,1002.308333,,,876,892.083333,,889.958333,874.333333,881.625,875.625,982.991667,,933.720833,894.8,1001.704167,,1003.320833,,1006.9,992.5,1004.875,,1004.291667,1007.166667,,1012.333333,,,970.708333,929.125,1005.420833,1007.229167,,1010.041667,995.291667,,938.25,1014.625,995.125,964,984.083333,989.541667,,,935.363636,873.9125,,979.733333,985.75,911.833333,969.708333,956.166667,974.083333,879.791667,,997.629167,998.079167,1014.233333,1007,,,,1012.404167,,1010.716667,,,1000.6125,1004.933333,982.833333
2018-03-21,,,,1002.545833,,1000.204167,,1004.166667,1002.533333,999.5625,,,875,890.25,,888.541667,872.958333,879.916667,874.208333,980.858333,,933.029167,894.116667,999.745833,,1001.058333,,1004.379167,992.958333,1005.041667,,1004.625,1007.375,,1012.166667,,,970.583333,928.625,1002.383333,1004.095833,,1009.875,995.166667,,938.541667,1013.333333,993.916667,964.25,984.25,989.75,,,935.25,873.670833,,980.1,986.208333,911.5875,970.083333,955.5,974.25,879.166667,,996.95,997.608333,1009.7,1002.458333,,,,1011.791667,,1006.833333,,,998.504167,1002.595833,982.75
2018-03-22,,,,1002.4625,,1000.245833,,1003.9375,1002.283333,999.3625,,,872.125,888.416667,,885.708333,869.583333,876.416667,869.583333,979.188235,,931.4625,893.029167,999.179167,,1000.816667,,1004.225,993.875,1005.75,,1005.625,1008.625,,1012.958333,,,970.375,927.947826,1002.320833,1003.983333,,1011,996.541667,,939.625,1014.208333,994.833333,965.291667,985.208333,990.875,,,934.166667,872.804167,,981.083333,987.375,911.1,971.083333,953.875,975.375,878.458333,,999.120833,999.620833,1011.091667,1004.208333,,,,1012.120833,,1007.616667,,,998.2875,1002.320833,983.083333
2018-03-23,,,,1010.729167,,1008.866667,,1012.295833,1010.2,1007.579167,,,874.583333,890.4,,888.333333,872.458333,879.208333,873.708333,,,933.304167,897.341667,1007.216667,,1008.833333,,1012.325,995.5,1007.916667,,1007.541667,1010.416667,,1015.25,,,972.791667,930.275,1011.095833,1012.845833,,1013.166667,998.458333,,940.416667,1015.291667,996.083333,966.666667,986.708333,992.583333,,,936.333333,874.7625,,982.583333,988.666667,913.091667,972.333333,955.708333,976.625,880.083333,,1001.120833,1001.2375,1021.279167,1014.125,,,,1015.458333,,1017.333333,,,1005.925,1010,985.291667
2018-03-24,,,,1007.1625,,1005.208333,,1008.75,1006.604167,1004.083333,,,869.791667,885.875,,883.166667,868.333333,874.041667,868.833333,,,929.1,894.154167,1003.620833,,1005.175,,1008.695833,993.333333,1005.666667,,1005.416667,1008.166667,,1013,,,970.166667,927.545833,1007.520833,1009.1125,,1011.25,996.375,,937.916667,1011.958333,992.458333,964.333333,984.583333,990.458333,,,932.875,871.529167,,979.958333,986.583333,909.804167,969.958333,951.333333,974.375,876.541667,,999.4125,999.791667,1017.6125,1010.75,,,,1012.7375,,1013.679167,,,1002.2125,1006.354167,982.958333
2018-03-25,,,,1008.220833,,1006.445833,,1009.779167,1007.545833,1005.079167,,,872.041667,886.958333,,884.875,869.916667,875.916667,870.875,,,928.833333,894.191667,1004.841667,,1006.391667,,1009.829167,992.625,1004.791667,,1004.458333,1007.125,,1012.166667,,,969.958333,927.616667,1008.620833,1010.366667,,1010.333333,995.625,,937.125,1011.916667,992.041667,963.291667,984.125,989.625,,,932.583333,871.141667,,979.258333,986.041667,909.55,969.166667,951.541667,973.75,875.791667,,998.8625,999.575,1019.645833,1012.708333,,,,1012.458333,,1015.4375,,,1003.254167,1007.395833,982.333333
2018-03-26,,,,1010.108333,,1007.904167,,1011.604167,1009.566667,1006.95,,,879.458333,892.833333,,891.833333,877.583333,883.583333,877.208333,988.1,,933.995833,896.7375,1006.991667,,1008.4125,,1011.6625,992.625,1005.166667,,1004.666667,1007.125,,1012.416667,,,971.083333,929.6375,1010.129167,1011.625,,1010.541667,995.416667,,937.333333,1013.708333,994.083333,963.5,984.333333,989.75,,,935.458333,872.011111,,979.466667,985.916667,911.745833,969.125,956.291667,973.916667,877.583333,,998.4,998.966667,1020.7625,1014.166667,,,,1014.191667,,1016.304167,,,1005.366667,1009.3875,983.5
2018-03-27,,,,1011.441667,,1009.45,,1013,1011.079167,1008.416667,,,882.916667,895.315789,,894.666667,881.291667,886.666667,881.125,989.125,,937.479167,899.391667,1008.1875,,1009.666667,,1013.091667,995.291667,1007.583333,,1007.125,1009.958333,,1015.291667,,,973.791667,933.058333,1011.620833,1012.9125,,1013.041667,998,,940.916667,1017.583333,997.958333,966.5,987.041667,992.5,,,939.041667,,,982.279167,988.416667,915.608333,972.083333,959.625,976.958333,881,,1001.0125,1001.4,1021.466667,1014.75,,,,1015.255556,,1017.65,,,1006.72,1010.870833,986.25
2018-03-28,,,,1009.475,,1007.383333,,1010.895833,1008.9875,1006.320833,,,880.833333,895.333333,,893.583333,879.125,885,878.958333,987.083333,,936.1375,898.845833,1005.954167,,1007.433333,,1011.004167,995.416667,1007.833333,,1007.25,1010.041667,,1015.25,,,972.958333,932.0375,1009.670833,1010.808333,,1013,998.291667,,940.958333,1015.666667,996.541667,966.833333,987,992.5,,,937.916667,,,982.570833,988.5,914.945833,972.375,958.041667,976.916667,880.291667,,1000.783333,1001.408333,1019.270833,1012.333333,,,,1014.8375,,1015.5125,,,1004.675,1008.695833,985.375
2018-03-29,,,,1007.425,,1005.3375,,1008.841667,1006.925,1004.283333,,,880.5,895.090909,,893.291667,878.625,884.708333,878.958333,985.179167,,935.145833,898.104167,1003.779167,,1005.341667,,1008.879167,993.875,1006.375,,1005.708333,1008.666667,,1013.791667,,,971.458333,930.620833,1007.658333,1009.041667,,1011.416667,996.75,,939.75,1013.916667,994.833333,965.375,985.166667,991.083333,,,936.458333,,,981.220833,986.708333,913.6125,971.083333,956.791667,975.208333,878.833333,,999.0125,999.341667,1017.3375,1010.583333,,,,1013.5125,,1013.4875,,,1002.620833,1006.55,983.791667
2018-03-30,,,,1006.795833,,1004.845833,,1008.208333,1006.3625,1003.670833,,,880.125,895.130435,,893.583333,878,884.458333,878.416667,984.745833,,935.429167,898.370833,1003.275,,1004.804167,,1008.3125,993.916667,1006.708333,,1005.958333,1009,,1013.916667,,,971.791667,931.016667,1007.104167,1008.870833,,1011.625,996.875,,940.25,1014.375,995.375,965.791667,985.416667,991.041667,,,936.875,,,981.495833,986.875,914.033333,971.416667,956.958333,975.5,879.25,,999.4125,999.520833,1016.866667,1010.041667,,,,1013.941667,,1012.945833,,,1002.1375,1005.995833,984
2018-03-31,,,,1004.791667,,1002.929167,,1006.191667,1004.35,1001.6875,,,876.916667,891.833333,,890.083333,874.75,881.208333,,982.920833,,932.0875,896.454167,1001.3875,,1002.891667,,1006.325,992.958333,1006,,1004.916667,1007.916667,,1012.833333,,,970.458333,928.833333,1005.145833,1006.820833,,1010.666667,996,,938.958333,1012.083333,993.083333,964.625,984.375,991,,,934.375,,,980.354167,987,911.933333,970.416667,953.75,976,876.958333,,998.466667,998.8,1014.925,1008,,,,1012.7875,,1011.025,,,1000.108333,1003.966667,982.958333
2018-04-01,,,,1001.125,,999.366667,,1002.55,1000.6875,998.020833,,,872.458333,888.041667,,885.458333,870.375,876.583333,871.375,979.291667,,927.733333,892.658333,997.783333,,999.241667,,1002.683333,989.958333,1002.458333,,1001.666667,1004.791667,,1009.666667,,,966.75,924.4625,1001.6125,1002.6375,,1007.458333,992.875,,935,1007.833333,988.833333,961.25,981.041667,986.75,,,929.958333,869.833333,,977.091667,982.791667,907.833333,967.166667,949.291667,971,872.666667,,995.181818,995.575,1011.675,1005.208333,,,,1009.233333,,1007.675,,,996.504167,1000.3625,979.583333
2018-04-02,,,,999.7125,,998.183333,,1001.295833,999.416667,996.6875,,,870.041667,885.217391,,882.875,868.458333,873.958333,868.625,978.104167,,924.370833,890.808333,996.616667,,998.083333,,1001.495833,988.791667,1001.041667,,1000.375,1003.375,,1008.291667,,,965.708333,922.225,1000.358333,1001.991667,,1006.166667,991.458333,,933.333333,1005.333333,986.25,959.958333,980.083333,985.583333,,,926.916667,866.833333,,975.8375,982.041667,905.333333,966.041667,945.791667,969.75,870,,993.9,994.4,1010.65,1003.583333,,,,1007.954167,,1006.541667,,,995.316667,999.133333,978.333333
2018-04-03,,,,1003.379167,,1001.725,,1004.9,1003.0125,1000.291667,,,875.333333,891,,888.666667,873.166667,879.416667,874.041667,981.516667,,930.945833,894.333333,1000.079167,,1001.55,,1005.075,991.458333,1004.083333,,1003.416667,1006.375,,1011.375,,,968.625,926.720833,1003.979167,1005.5875,,1009.041667,994.291667,,936.583333,1010.166667,991.125,962.75,982.875,988.458333,,,932.666667,871.625,,978.720833,984.583333,910.083333,968.791667,952.583333,972.791667,874.333333,,996.620833,996.868182,1013.9625,1007.125,,,,1010.904167,,1009.875,,,998.766667,1002.7,981.333333
2018-04-04,,,,1005.275,,1003.495833,,1006.779167,1004.85,1002.141667,,,876.25,892.041667,,889.708333,874.083333,880.458333,875.083333,983.333333,,931.995833,896.379167,1001.920833,,1003.370833,,1006.904167,993.666667,1006.583333,,1005.75,1008.791667,,1013.541667,,,970.708333,928.525,1005.908333,1006.895833,,1011.541667,996.75,,938.75,1012.5,993.208333,964.833333,985,990.666667,,,934.25,873.333333,,980.8625,986.875,912,970.958333,953.833333,974.958333,876.166667,,999.304167,999.304167,1016.316667,1009.208333,,,,1013.391667,,1012.0625,,,1000.604167,1004.458333,983.583333
2018-04-05,,,,1006.283333,,1004.679167,,1007.8,1005.816667,1003.154167,,,875.458333,890.625,,888.25,873.083333,879.458333,874.291667,984.275,,930.629167,896.566667,1002.779167,,1004.333333,,1007.883333,993.166667,1005.708333,,1005.166667,1008.208333,,1013.041667,,,970.041667,927.9625,1006.970833,1008.229167,,1010.875,996.333333,,938.083333,1010.5,991.625,964.25,984.458333,990.125,,,933.125,872.791667,,980.2875,986.25,911.291667,970.333333,952.25,974.375,875.291667,,998.633333,998.854167,1017.6,1010.5,,,,1013.55,,1013.445833,,,1001.475,1005.404167,982.833333
2018-04-06,,,,1004.666667,,1002.829167,,1006.166667,1004.354167,1001.520833,,,871.541667,887.25,,884.416667,869.25,875.583333,870.375,982.966667,,926.716667,894.745833,1001.6125,,1003.083333,,1006.320833,991.875,1004.208333,,1003.958333,1006.791667,,1011.75,,,968.791667,926.745833,1005.05,1006.629167,,1009.375,995.208333,,936.375,1007.625,988.375,963.291667,983.125,988.916667,,,930.416667,870.791667,,979.154167,985.083333,909.541667,969.333333,948.166667,973.083333,873.333333,,997.395833,997.791667,1013.9625,1006.541667,,,,,,1010.6625,,,1000.258333,1004.0125,981.541667
2018-04-07,,,,1004.454167,,1002.420833,,1005.945833,1004.058333,1001.333333,,,872.083333,886.958333,,884.333333,869.416667,875.791667,870.958333,982.425,,928.129167,894.754167,1000.8875,,1002.45,,1005.954167,991.291667,1003.833333,,1003.333333,1006.083333,,1011.25,,,968.541667,926.720833,1004.991667,1006.429167,,1009,994.833333,,936.5,1007.791667,988.625,963,982.625,988.416667,,,930.916667,871.083333,,978.725,984.25,909.833333,968.833333,948.708333,972.541667,873.166667,,996.658333,997.041667,1015.15,1008.25,,,,,,1011.204167,,,999.708333,1003.65,981
2018-04-08,,,,1008.891667,,1007.379167,,1010.520833,1008.558333,1005.779167,,,876.375,891.695652,,889.375,874.416667,880.625,875.583333,987.258333,,931.729167,897.3625,1005.920833,,1007.466667,,1010.641667,990.833333,1003.166667,,1002.708333,1005.625,,1010.541667,,,969,928.704167,1009.558333,1010.8125,,1008.25,994.083333,,936.5,1009.416667,990.625,962.541667,982.166667,987.875,,,933.833333,872.291667,,978.316667,983.875,911.791667,968.375,953.625,972.041667,874.916667,,995.7375,996.395833,1020.108333,1013.541667,,,,,,1016.095833,,,1004.7375,1008.325,980.833333
