Date Local,"(1, 9, 1)","(1, 11, 1)","(1, 12, 1)","(1, 13, 1)","(1, 15, 1)","(7, 2, 1)","(7, 8, 3)","(13, 2, 1)","(13, 1002, 1)","(13, 1004, 1)","(19, 7, 1)","(19, 8, 3)","(19, 11, 3)","(19, 242, 1)","(19, 2009, 3)","(19, 2016, 1)","(19, 5001, 1)","(23, 1004, 1)","(23, 1005, 1)","(25, 5, 1)","(25, 5, 3)","(25, 1003, 1)","(27, 2, 1)","(29, 2012, 1)","(29, 5002, 3)","(37, 2, 1)","(37, 16, 2)","(37, 113, 1)","(37, 1002, 1)","(37, 1103, 1)","(37, 1103, 9)","(37, 1201, 1)","(37, 1302, 1)","(37, 1602, 1)","(37, 1701, 1)","(37, 2005, 1)","(37, 4002, 1)","(37, 4006, 1)","(37, 5005, 1)","(37, 6012, 1)","(37, 9033, 1)","(39, 4, 3)","(41, 1, 1)","(53, 1003, 1)","(55, 3, 1)","(55, 4, 1)","(59, 7, 1)","(59, 8, 1)","(59, 1003, 1)","(59, 2022, 1)","(59, 5001, 1)","(65, 1003, 1)","(65, 5001, 1)","(65, 8001, 1)","(65, 8001, 9)","(65, 8005, 1)","(65, 9001, 1)","(67, 2, 1)","(67, 6, 1)","(67, 7, 1)","(67, 14, 1)","(67, 15, 1)","(71, 1, 1)","(71, 26, 1)","(71, 306, 1)","(71, 1004, 1)","(71, 2002, 1)","(71, 9004, 1)","(71, 9011, 3)","(73, 3, 3)","(73, 77, 1)","(73, 1002, 1)","(73, 1010, 1)","(73, 1017, 1)","(73, 1018, 1)","(73, 1022, 1)","(75, 5, 1)","(77, 1002, 1)","(77, 1002, 3)","(77, 1003, 3)","(81, 1001, 1)","(83, 11, 3)","(83, 1008, 1)","(83, 1008, 3)","(83, 1025, 1)","(83, 2004, 1)","(83, 2011, 1)","(83, 4003, 1)","(85, 5, 1)","(85, 6, 1)","(85, 2009, 1)","(95, 4, 1)","(97, 3, 1)","(97, 4, 1)","(99, 5, 1)","(99, 5, 3)","(99, 6, 1)","(101, 4, 3)"
2015-11-06,0.495652,0.926087,0.552174,,,,0.271609,0.382609,0.404348,0.513043,,,0.72187,,0.108333,,0.535294,0.633333,0.408333,,0.182913,,,0.273913,0.1625,0.252174,0.115789,0.309091,,0.682609,,0.236364,1.227273,0.647826,0.386364,0.456522,,0.817391,0.326087,0.090909,0.140909,0.216667,0.121739,0.4125,0.734783,,0.671429,0.608333,0.509524,0.077273,0.582609,,0.02381,0.313043,0.25075,0.034783,0.169565,0.382609,0.420792,,0.2,0.391304,0.1,0.594444,0.245455,0.495652,-0.017391,0.469565,,,,,0.547619,0.722727,0.388059,,0.482609,,0.388304,,0.573913,0.365826,,0.228348,0.117391,0.504348,0.273913,0.156522,0.650455,0.782609,,0.678261,,0.352174,,0.526565,,0.104348
2015-11-07,0.5,0.734783,0.547826,,,,0.370217,0.408696,0.513043,0.552174,,,0.755625,,0.116667,,0.481818,0.466667,0.3,,0.17587,,,0.290909,0.1875,0.269565,0.121739,0.359091,,0.726087,,0.413636,1.05,0.591304,0.386957,0.295652,,0.83913,0.365217,0.095652,0.204545,0.225,0.069565,0.3875,0.804348,,0.471429,0.504167,0.522727,0.073913,0.478261,,0.085714,0.365217,0.307458,0.178261,0.16087,0.383333,0.505333,,0.3,0.433333,0.066667,0.633333,0.213636,0.46087,0.073913,0.604348,,,,,0.622727,0.663636,0.321722,,0.452174,,0.511913,,0.578261,0.344826,,0.210435,0.130435,0.473913,0.269565,0.165217,0.590909,0.826087,,0.708696,,0.382609,,0.530696,,0.195652
2015-11-08,0.391304,0.552174,0.5,,,,0.246217,0.356522,0.443478,0.465217,,,0.328417,,0.1,,0.221739,0.463636,0.320833,,0.774609,,,0.4,0.129167,0.252174,0.147826,0.390909,,0.552174,,0.654545,0.959091,0.5,0.278261,0.3,,0.813043,0.26087,0.186957,0.181818,0.179167,0.021739,0.3875,0.665217,,0.52381,0.654167,0.417391,0.008696,0.378261,,0.147619,0.404348,0.349417,0.404348,0.182609,0.269565,0.229455,,0.073913,0.221739,0.04,0.716667,0.25,0.386957,0.23913,0.604348,,,,,0.52381,0.613636,0.3125,,0.352174,,0.271565,,0.486957,0.352261,,0.228,0.178261,0.508696,0.263636,0.117391,0.42,0.673913,,0.469565,,0.382609,,0.338,,0.121739
2015-11-09,0.365217,0.513043,0.352174,,,,0.18087,0.356522,0.434783,0.491304,,,0.294273,,0.141667,,0.234783,0.6875,0.4125,,0.574826,,,0.208696,0.158333,0.308696,0.173913,0.327273,,0.491304,,0.5,0.640909,0.456522,0.295652,0.204348,,0.478261,0.273913,0.169565,0.104545,0.154167,0.104348,0.375,0.680952,,0.419048,0.575,0.190909,0.017391,0.352174,,0.095238,0.443478,0.385042,0.308696,0.121739,0.2,0.2125,,0.058333,0.204167,,0.733333,0.172727,0.413043,0.108696,0.46087,,,,,0.309091,0.621053,0.3892,,0.4,,0.245913,,0.530435,0.253391,,0.269227,0.214286,0.580952,0.254545,0.219048,0.439091,0.613043,,0.4,,0.408696,,0.308913,,0.173913
2015-11-10,0.526087,0.769565,0.43913,,,,0.396652,0.46087,0.473913,0.647826,,,0.385542,,0.204167,,0.308696,0.685,0.4375,,0.162087,,,0.290909,0.2,0.259091,0.168182,0.236364,,0.418182,,0.431818,0.654545,0.522727,0.322727,0.213636,,0.336364,0.140909,0.218182,0.335,0.254167,0.134783,0.429167,0.608696,,0.538095,0.773684,0.3,0.040909,0.436364,,0.042857,0.368182,0.3035,0.281818,0.184211,0.36087,0.461458,,0.126087,0.328571,,0.841667,0.168182,0.445455,0.190909,0.418182,,,,,0.321053,0.609091,0.320438,,0.53913,,0.430957,,0.678261,0.2389,,0.246217,0.108696,0.573913,0.261905,0.217391,0.568182,0.717391,,0.721739,,0.447826,,0.326739,,0.2
2015-11-11,0.573913,0.991304,0.568182,,,,0.67187,0.513043,0.53913,0.643478,,,0.60913,,0.208333,,0.495652,0.613636,0.404167,,0.341696,,,0.343478,0.2,0.369565,0.182609,0.277273,,0.604348,,0.359091,0.933333,0.565217,0.408696,0.4,,0.717391,0.369565,0.333333,0.704545,0.266667,0.230435,0.445833,0.665217,,0.652381,0.679167,0.618182,0.113043,0.56087,,0.109524,0.352174,0.301917,0.291304,0.217391,0.495833,0.732208,,0.35,0.533333,0.133333,0.875,0.295455,0.495652,0.182609,0.46087,,,,,0.431818,0.768182,0.375824,,0.656522,,0.488652,,0.678261,0.424565,,0.294087,0.156522,0.547826,0.347826,0.217391,0.542273,0.847826,,0.847826,,0.482609,,0.458304,,0.2
2015-11-12,0.504348,1.204348,0.647826,,,,0.551783,0.521739,0.482609,0.691304,,,0.785417,,0.2,,0.559091,0.528571,0.408333,,0.281739,,,0.330435,0.213333,0.295652,0.178261,0.395,,0.752174,,0.518182,1.214286,0.686957,0.547826,0.434783,,0.826316,0.365217,0.177273,0.795455,0.279167,0.252174,0.441667,0.673913,,0.971429,1.127778,0.828571,0.178261,0.791304,,0.133333,0.385714,0.315333,0.245833,0.204348,0.55,0.782737,,0.413043,0.617391,0.177778,0.95,0.390909,0.543478,0.223529,0.530435,,,,,0.733333,0.828571,0.403824,,0.6,,0.710565,,0.719048,0.487609,,0.289261,0.152174,0.586957,0.384211,0.195652,0.739091,0.856522,,0.895455,,0.465217,,0.693913,,0.2
2015-11-13,0.552174,1.130435,0.643478,,,,0.608652,0.573913,0.465217,0.695652,,,0.889696,,0.183333,,0.530435,0.384211,0.4,,0.425478,,,0.434783,,0.356522,0.217391,0.522727,,0.969565,,0.8,1.386364,0.76087,0.508696,0.530435,,1.086957,0.530435,0.195652,0.813636,0.320833,0.278261,0.465217,0.7,,1.15,1.526316,0.936364,0.186957,0.985,,0.057143,0.486957,0.434333,0.533333,0.191304,0.5,0.598417,,0.2375,0.515,0.1,1.079167,0.431818,0.595652,0.321739,0.786667,,,,,0.854545,0.886364,0.4741,,0.747826,,0.582826,,0.713043,0.556136,,0.261739,0.152174,0.56087,0.354545,0.126087,0.840455,1.095652,,0.773913,,0.469565,,0.719913,,0.2
2015-11-14,0.53913,1.257143,0.643478,,,,0.436652,0.530435,0.465217,0.673913,,,0.76575,,0.195833,,0.486364,0.231818,0.3375,,0.894609,,,0.468182,,0.369565,0.204348,0.495455,,0.882609,,1.022727,1.572727,0.76087,0.469565,0.43913,,1.169565,0.495652,0.331818,0.736364,0.291667,0.178261,0.391667,0.621739,,0.768182,0.95,0.681818,0.121739,0.617391,,0.019048,0.626087,0.576208,0.717391,0.273913,0.447826,0.632292,,0.404348,0.586957,0.0,0.933333,0.381818,0.513043,0.4,0.7,,,,,0.771429,0.886364,0.457857,,0.578261,,0.369545,,0.53913,0.535957,,0.294522,0.208696,0.504348,0.368182,0.230435,0.671818,1.06087,,0.804348,,0.391304,,0.649522,,0.234783
2015-11-15,0.234783,0.25,0.326087,,,,0.129,0.308696,0.23913,0.430435,,,0.323708,,0.145833,,0.256522,0.23,0.4,,0.466217,,,0.430435,,0.265217,0.178261,0.336364,,0.573913,,0.545455,0.772727,0.552174,0.286957,0.243478,,0.63913,0.386957,0.236364,0.568182,0.183333,-0.091304,0.329167,0.378261,,0.471429,0.6125,0.321739,0.021739,0.330435,,0.009524,0.447826,0.412375,0.413043,0.13913,0.2125,0.21725,,0.004167,0.204167,,0.789474,0.195455,0.382609,0.147826,0.595652,,,,,0.236364,0.486364,0.284,,0.304348,,0.185391,,0.204348,0.26113,,0.201304,0.173913,0.452174,0.242857,0.204348,0.187727,0.395652,,0.491304,,0.213043,,0.256261,,0.1
2015-11-16,0.352174,0.434783,0.23913,,,,0.272826,0.386957,0.208696,0.321739,,,0.224818,,0.1,,0.152381,0.285,0.370833,,0.141043,,,0.245455,,0.221739,0.113043,0.1,,0.230435,,0.204545,0.404545,0.230435,0.130435,0.06087,,0.2,0.078261,0.1,0.463636,0.15,-0.06087,0.354167,0.5,,0.361905,0.5125,0.186957,0.03913,0.191304,,0.0,0.221739,0.170833,0.104348,0.1,0.130435,0.155682,,-0.030435,0.234783,,0.7125,0.104545,0.378261,0.030435,0.265217,,,,,0.27619,0.604545,0.262143,,0.356522,,0.171435,,0.269565,0.230478,,0.225087,0.104762,0.366667,0.218182,0.128571,0.264545,0.473913,,0.578261,,0.226087,,0.173565,,0.1
2015-11-17,0.478261,0.626087,0.395652,,,,0.514818,0.452174,0.317391,0.491304,,,0.628783,,0.129167,,0.5375,0.258333,0.4,,0.436174,,,0.26087,,0.445455,0.2,0.327273,,0.805556,,0.454545,1.172727,0.668182,0.372727,0.438095,,0.786364,0.336364,0.161905,0.695455,0.329167,0.254545,0.441667,0.765217,,0.715,0.858333,0.638889,0.080952,0.622727,,0.094118,0.263636,0.207125,0.154545,0.227273,0.316667,0.507625,,0.0875,0.383333,,0.820833,0.259091,0.459091,0.095455,0.395,,,,,0.542857,0.836364,0.401952,,0.488235,,0.360565,,0.513043,0.360391,,0.217565,0.082609,0.356522,0.286364,0.13913,0.470455,0.66087,,0.93913,,0.273913,,0.458261,,0.1
2015-11-18,0.46087,0.87619,0.63913,,,,0.718261,0.469565,0.452174,0.547826,,,0.825652,,0.116667,,0.653333,0.304167,0.4,,0.685471,,,0.334783,0.16,0.526087,0.240909,0.577273,,0.973913,,0.954545,1.372727,0.913636,0.565217,0.61,,1.034783,0.543478,0.268182,0.733333,0.233333,0.430435,0.53913,0.730435,,0.82381,1.055,0.613043,0.165217,0.734783,,0.257895,0.673913,0.621542,0.66087,0.428571,0.445,0.576667,,0.254545,0.485714,0.0,1.129167,0.352381,0.622727,0.386364,0.773913,,,,,0.833333,0.98,0.500889,,0.730435,,0.451043,,0.604348,0.374304,,0.162348,0.104348,0.4,0.365217,0.2,0.769545,0.973913,,1.021739,,0.395652,,0.543565,,0.104348
2015-11-19,0.517391,0.877273,0.622727,,,,0.576174,0.565217,0.434783,0.530435,,,0.84525,,0.125,,0.556522,0.354545,0.386364,,0.664875,,,0.413043,0.2,0.330435,0.213043,0.581818,,0.869565,,0.795455,1.466667,0.915789,0.526087,0.504545,,1.169565,0.731818,0.345455,0.759091,0.230435,0.486957,0.604167,0.743478,,1.136364,1.35,0.873913,0.169565,0.972727,,0.22381,0.647826,0.61313,0.817647,0.34,0.420833,0.547167,,0.245833,0.514286,0.24,1.1625,0.380952,0.616667,0.413043,0.75,,,,,0.915,0.766667,0.540889,,0.782609,,0.40713,,0.695652,0.433913,,0.201348,0.104348,0.530435,0.347826,0.186957,0.785909,1.013043,,1.086957,,0.365217,,0.458143,,0.1
2015-11-20,0.669565,0.730435,0.634783,,,,0.483174,0.534783,0.469565,0.513043,,,0.799913,,0.170833,,0.565217,0.313636,0.413636,,0.77387,,,0.382609,0.1875,0.55,0.278261,0.768182,,1.175,,0.654545,1.822727,0.990909,0.595652,0.736364,,1.443478,0.7,0.177273,0.65,0.258333,0.5,0.541667,0.73913,,1.0,1.270833,0.945,0.178261,0.95,,0.209524,0.417391,0.380708,0.461905,0.26875,0.434783,0.606091,,0.382609,0.447826,0.0375,0.945833,0.345455,0.665217,0.256522,0.613636,,,,,0.966667,0.872727,0.576684,,0.691304,,0.454391,,0.695652,0.448348,,0.192043,0.108696,0.578261,0.33,0.2,0.763182,0.995652,,0.808696,,0.33913,,0.517391,,0.1
2015-11-21,0.426087,0.647826,0.556522,,,,0.443696,0.63913,0.482609,0.526087,,,0.698792,,0.170833,,0.536364,0.358824,0.459091,,0.291435,,,0.463636,0.204167,0.182609,0.134783,0.222727,,0.778261,,0.281818,1.540909,0.678261,0.365217,0.308696,,1.0,0.36087,0.040909,0.590909,0.204167,0.565217,0.545833,0.782609,,0.428571,0.658333,0.665217,0.047826,0.273913,,0.1,0.2,0.169625,0.0,0.113043,0.473913,0.632667,,0.395833,0.534783,0.05,0.666667,0.213636,0.452174,-0.091304,0.53913,,,,,0.895455,0.445455,0.648714,,0.769565,,0.428043,,0.643478,0.394348,,0.227826,0.147826,0.508696,0.3,0.165217,0.829091,1.108696,,0.886957,,0.504348,,0.459043,,0.126087
2015-11-22,0.569565,0.734783,1.0,,,,0.63687,0.565217,0.547826,0.486957,,,1.012042,,0.2,,0.552174,0.413636,0.477273,,0.496739,,,0.56087,0.2,0.13913,0.117391,0.195455,,0.526087,,0.572727,0.977273,0.408696,0.352174,0.234783,,0.608696,0.2,0.095455,0.663636,0.241667,0.578261,0.425,0.665217,,0.485714,0.654167,0.727273,0.047826,0.356522,,0.214286,0.3,0.251417,0.178261,0.130435,0.617391,0.705417,,0.604348,0.616667,0.05,0.933333,0.336364,0.408696,0.2,0.626087,,,,,0.752381,0.55,0.461286,,0.682609,,0.537043,,0.7,0.377174,,0.178913,0.191304,0.343478,0.273913,0.143478,0.755,1.182609,,0.808696,,0.526087,,0.557043,,0.134783
2015-11-23,0.365217,0.521739,0.443478,,,,0.451217,0.534783,0.426087,0.569565,,,0.473045,,0.195833,,0.373913,0.4,0.456522,,0.602913,,,0.469565,0.175,0.291304,0.204348,0.45,,0.691304,,0.909091,1.240909,0.582609,0.395652,0.404348,,0.952174,0.347826,0.272727,0.65,0.245833,0.547826,0.420833,0.656522,,0.580952,0.85,0.613636,0.06087,0.565217,,0.228571,0.513043,0.48275,0.469565,0.230435,0.4875,0.735625,,0.429167,0.5,0.0,1.1,0.331818,0.488889,0.313043,0.714286,,,,,0.590909,0.754545,0.451,,0.521739,,0.475261,,0.552174,0.49287,,0.215348,0.266667,0.342857,0.357143,0.242857,0.621818,0.956522,,0.791304,,0.469565,,0.55013,,0.173913
2015-11-24,0.282609,0.391304,0.391304,,,,0.211087,0.404348,0.326087,0.404348,,,0.28425,,0.145833,,0.265217,0.361111,0.4,,0.921957,,,0.334783,0.175,0.3,0.195455,0.363636,,0.586364,,0.686364,0.868182,0.571429,0.277273,0.290909,,0.577273,0.304545,0.222727,0.559091,0.1625,0.404348,0.425,0.591304,,0.514286,0.841667,0.342857,0.013636,0.4,,0.222222,0.495455,0.477292,0.371429,0.15,0.213043,0.251409,,0.291304,0.216667,,0.779167,0.172727,0.381818,0.145455,0.609091,,,,,0.433333,0.577273,0.367476,,0.336364,,0.236261,,0.421739,0.235826,,0.21087,0.133333,0.291304,0.295652,0.204348,0.368182,0.634783,,0.304545,,0.4,,0.274957,,0.13913
2015-11-25,0.373913,0.604348,0.413636,,,,0.424609,0.473913,0.334783,0.526087,,,0.409783,,0.120833,,0.340909,0.466667,0.433333,,0.193348,,,0.295652,0.129167,0.226087,0.130435,0.222727,,0.359091,,0.431818,0.509091,0.363636,0.166667,0.13913,,0.208696,0.086957,0.163636,0.490909,0.195833,0.426087,0.433333,0.643478,,0.4,0.7375,0.180952,0.017391,0.286364,,0.119048,0.291304,0.228292,0.169565,0.104545,0.329167,0.507625,,0.408333,0.343478,,0.354167,0.155,0.308696,0.069565,0.363636,,,,,0.127273,0.440909,0.226429,,0.408696,,0.298348,,0.508696,0.161913,,0.23813,0.030435,0.317391,0.230435,0.182609,0.555,0.713043,,0.669565,,0.486957,,0.339136,,0.126087
2015-11-26,0.330435,0.591304,0.317391,,,,0.298217,0.495652,0.317391,0.430435,,,0.489542,,0.179167,,0.352174,0.540909,0.43913,,0.247261,,,0.334783,0.175,0.134783,0.134783,0.340909,,0.395652,,0.554545,0.872727,0.291304,0.2,0.121739,,0.652174,0.371429,0.172727,0.527273,0.425,0.426087,0.454167,0.382609,,0.395833,0.629167,0.240909,0.013043,0.213043,,0.119048,0.308696,0.278125,0.2,0.156522,0.195652,0.414208,,0.36087,0.295833,,0.3125,0.109091,0.321739,0.047826,0.404348,,,,,0.228571,0.395455,0.246571,,0.286957,,0.435957,,0.5,0.336391,,0.202739,0.078261,0.478261,0.3,0.121739,0.467727,0.786957,,0.5,,0.343478,,0.312043,,0.1
2015-11-27,0.36087,0.534783,0.365217,,,,0.272565,0.517391,0.282609,0.482609,,,0.541174,,0.104167,,0.434783,0.461111,0.416667,,0.299391,,,0.308696,0.208333,0.178261,0.147826,0.3,,0.334783,,0.559091,0.671429,0.352174,0.256522,0.173913,,0.43913,0.263636,0.15,0.55,0.4125,0.4,0.495833,0.352174,,0.366667,0.6,0.252174,0.047826,0.26087,,0.133333,0.447826,0.401542,0.226087,0.186957,0.1125,0.263792,,0.3,0.243478,0.08,0.320833,0.177273,0.382609,0.108696,0.582609,,,,,0.286364,0.468182,0.265571,,0.326087,,0.287217,,0.526087,0.391087,,0.274522,0.1,0.491304,0.326087,0.182609,0.527273,0.76087,,0.482609,,0.3,,0.251304,,0.1
2015-11-28,0.221739,0.36087,0.256522,,,,0.468261,0.534783,0.356522,0.46087,,,0.563375,,0.1,,0.431818,0.531818,0.4,,0.450826,,,0.322727,0.2,0.169565,0.143478,0.259091,,0.513043,,0.536364,0.777273,0.473913,0.36087,0.2,,0.604348,0.313636,0.1,0.595455,0.270833,0.526087,0.495833,0.486957,,0.379167,0.529167,0.4,0.06087,0.352174,,0.1,0.3,0.261708,0.23913,0.178261,0.317391,0.636136,,0.421739,0.3625,0.016667,0.354167,0.295455,0.443478,0.086957,0.63913,,,,,0.414286,0.659091,0.333952,,0.295652,,0.527957,,0.517391,0.444043,,0.222435,0.1,0.378261,0.317391,0.186957,0.706818,0.878261,,0.46087,,0.5,,0.29587,,0.1
2015-11-29,0.247826,0.621739,0.608696,,,,0.492609,0.578261,0.46087,0.521739,,,0.820208,,0.154167,,0.582609,0.557143,0.408696,,0.394826,,,0.417391,0.2,0.165217,0.126087,0.227273,,0.5,,0.445455,0.754545,0.456522,0.308696,0.356522,,0.452174,0.213636,0.122727,0.640909,0.391667,0.521739,0.383333,0.782609,,0.433333,0.658333,0.526087,0.052174,0.317391,,0.119048,0.26087,0.239,0.147826,0.191304,0.470833,0.800875,,0.470833,0.4,0.144444,0.466667,0.213636,0.443478,0.095652,0.508696,,,,,0.395455,0.618182,0.348524,,0.36087,,0.717261,,0.565217,0.410435,,0.226304,0.1,0.4,0.304348,0.165217,0.633182,0.965217,,0.434783,,0.556522,,0.615957,,0.1
2015-11-30,0.33913,0.930435,0.478261,,,,0.344913,0.682609,0.456522,0.563636,,,0.556739,,0.1625,,0.473913,0.475,0.4,,0.566826,,,0.504348,0.1875,0.208696,0.159091,0.395455,,0.604545,,0.718182,1.05,0.573913,0.386957,0.472727,,0.621739,0.331818,0.3,0.75,0.458333,0.482609,0.441667,0.856522,,0.595833,0.791667,0.7,0.143478,0.568182,,0.209524,0.56087,0.515583,0.543478,0.273913,0.273913,0.606667,,0.526087,0.4875,0.11,0.625,0.454545,0.545455,0.352174,0.726087,,,,,0.609524,0.794737,0.4413,,0.556522,,0.438636,,0.791304,0.51487,,0.299783,0.128571,0.5,0.333333,0.17619,0.804091,1.195652,,0.443478,,0.647826,,0.436739,,0.113043
2015-12-01,0.408696,0.708696,0.591304,,,,0.450348,0.643478,0.413043,0.43913,,,0.748609,,0.158333,,0.618182,0.522727,0.45,,0.669652,,,0.447826,0.204167,0.254545,0.172727,0.390909,,0.804545,,0.822727,1.418182,0.831818,0.657895,0.518182,,0.995455,0.422727,0.259091,0.919048,0.245833,0.547826,0.504167,0.834783,,0.8625,1.188889,0.913636,0.236364,0.913636,,0.22381,0.477273,0.454833,0.613636,0.254545,0.413043,0.624417,,0.729167,0.46087,0.121429,0.775,0.4,0.693333,0.394737,0.718182,,,,,0.666667,0.885714,0.48175,,0.521739,,0.465739,,0.782609,0.500609,,0.304826,0.13913,0.330435,0.33913,0.169565,0.897273,1.082609,,0.621739,,0.652174,,0.441,,0.113043
2015-12-02,0.482609,1.082609,0.817391,,,,0.34513,0.682609,0.478261,0.356522,,,0.821619,,0.158333,,0.604167,0.354545,0.5,,0.765609,,,0.617391,0.216667,0.247826,0.178261,0.286364,,0.604545,,1.095455,1.009091,0.727273,0.608696,0.440909,,0.886957,0.282609,0.25,0.927273,0.308333,0.526087,0.429167,0.717391,,0.820833,1.141667,1.113043,0.208696,0.704348,,0.214286,0.436364,0.394083,0.365217,0.256522,0.434783,0.5842,,0.895652,0.570833,0.211765,0.725,0.418182,0.581818,0.538095,0.695652,,,,,0.835,0.927273,0.532667,,0.604348,,0.427435,,0.869565,0.507696,,0.258174,0.104348,0.273913,0.405,0.186957,0.925455,1.291304,,0.431818,,0.55,,0.487696,,0.204348
2015-12-03,0.347826,0.795652,0.518182,,,,0.231471,0.643478,0.452174,0.43913,,,0.354,,0.15,,0.329167,0.38125,0.327273,,0.733652,,,0.490909,0.2125,0.347826,0.256522,0.455556,,0.752174,,0.904545,0.968182,0.591304,0.526087,0.465217,,0.769565,0.427273,0.318182,0.904545,0.225,0.517391,0.5,0.773913,,0.666667,1.091667,0.95,0.182609,0.791304,,0.235714,0.569565,0.535625,0.640909,0.334783,0.283333,0.297625,,0.716667,0.291304,0.321739,0.8125,0.440909,0.6,0.535,0.930435,,,,,0.75,0.931579,0.6429,,0.508696,,0.274696,,0.556522,0.414783,,0.240826,0.03913,0.321739,0.3,0.23913,0.466818,0.865217,,0.369565,,0.491304,,0.368,,0.173913
2015-12-04,0.426087,1.021739,0.552174,,,,0.278304,0.617391,0.46087,0.6,,,0.319364,,0.1,,0.375,0.409091,0.1,,1.693261,,,0.255,0.133333,0.391304,0.308696,0.509091,,0.808696,,0.890909,1.190909,0.913043,0.786957,0.490909,,0.769565,0.486364,0.259091,0.545455,0.108333,0.678261,0.504167,0.878261,,0.819048,1.216667,0.73913,0.095652,0.721739,,0.357143,1.065217,1.008833,0.943478,0.430435,0.417391,0.559625,,0.778261,0.445833,0.26087,0.95,0.268182,0.786957,0.569565,1.069565,,,,,0.747619,0.971429,0.462619,,0.573913,,0.611652,,0.717391,0.363348,,0.293217,0.056522,0.23913,0.295238,0.204348,0.604091,0.943478,,1.030435,,0.634783,,0.41813,,0.1
2015-12-05,0.469565,1.052174,0.730435,,,,0.43613,0.826087,0.573913,0.573913,,,0.677087,,0.133333,,0.583333,0.318182,0.1,,0.466304,,,0.509091,0.145833,0.2,0.165217,0.236364,,0.526087,,0.913636,1.013636,0.704348,0.473913,0.33913,,0.804348,0.273913,0.186364,0.754545,0.304167,0.647826,0.516667,0.773913,,0.880952,1.358333,0.817391,0.182609,0.708696,,0.252381,0.417391,0.374208,0.386957,0.282609,0.470833,0.741792,,0.833333,0.534783,0.254545,0.716667,0.368182,0.565217,0.378261,0.713043,,,,,0.918182,0.972727,0.523714,,0.547826,,0.477609,,0.778261,0.495696,,0.301,0.1,0.4,0.365217,0.191304,0.722273,1.178261,,0.482609,,0.586957,,0.444391,,0.134783
2015-12-06,0.395652,0.630435,0.530435,,,,0.188913,0.704348,0.469565,0.513043,,,0.753261,,0.2,,0.570833,0.416667,0.109091,,0.415435,,,0.586957,0.15,0.2,0.147826,0.427273,,0.630435,,0.8,0.995455,0.591304,0.478261,0.378261,,0.654545,0.330435,0.277273,0.804545,0.2375,0.491304,0.483333,0.804348,,0.685714,1.091667,0.934783,0.16087,0.595652,,0.214286,0.765217,0.597042,0.652174,0.23913,0.265217,0.304591,,0.647826,0.275,0.282609,0.658333,0.427273,0.556522,0.33913,0.76087,,,,,0.52381,0.845455,0.527905,,0.443478,,0.453609,,0.56087,0.389043,,0.241739,0.169565,0.426087,0.331579,0.217391,0.288636,0.730435,,0.395652,,0.469565,,0.454,,0.130435
2015-12-07,0.617391,0.868421,0.630435,,,,0.238174,0.530435,0.486957,0.53913,,,0.77575,,0.1625,,0.595833,0.405,0.145833,,0.606435,,,0.417391,0.1625,0.291304,0.169565,0.368182,,0.791304,,0.527273,1.586364,0.83913,0.578261,0.473913,,1.182609,0.365217,0.268182,0.9,0.245833,0.526087,0.516667,0.726087,,1.280952,1.666667,1.126087,0.291304,0.991304,,0.228571,0.53913,0.526667,0.930435,0.3,0.3875,0.340792,,0.49,0.361905,0.278261,0.920833,0.418182,0.604348,0.504348,0.691304,,,,,0.890909,1.085,0.619571,,0.53913,,0.480864,,0.76087,0.45787,,0.28887,0.190476,0.428571,0.371429,0.27619,0.585909,1.052174,,0.5,,0.53913,,0.597,,0.1
2015-12-08,0.665217,0.952174,0.89,,,,0.265435,0.469565,0.473913,0.795652,,,0.760522,,0.1625,,0.5875,0.459091,0.2,,0.888773,,,0.517391,0.170833,0.404545,0.209524,0.75,,1.122727,,0.747368,1.731818,1.05,0.668182,0.722727,,1.557895,0.745455,0.218182,0.904545,0.258333,0.686957,0.5875,0.895652,,1.263636,1.675,0.940909,0.318182,1.018182,,0.259091,0.683333,0.665833,0.9,0.318182,0.131579,0.277708,,0.373913,0.404348,0.404348,0.954167,0.436364,0.680952,0.821429,0.822727,,,,,1.080952,1.086667,0.66525,,0.726087,,0.336478,,0.721739,0.449261,,0.245957,0.2,0.14,0.404545,0.291304,0.664545,1.017391,,0.46087,,0.504348,,0.471957,,0.117391
2015-12-09,0.443478,0.647059,0.609091,,,,0.199444,0.386957,0.452174,0.56087,,,0.370182,,0.145833,,0.417391,0.470588,0.195833,,0.872826,,,0.475,0.1875,0.76087,0.373913,1.104545,,1.413043,,1.5,1.586364,1.322727,0.843478,0.947826,,1.010526,0.804348,0.586364,0.895455,0.229167,0.46087,0.491667,0.833333,,1.040909,1.691667,0.769565,0.334783,1.030435,,0.286364,0.926087,0.905167,1.082609,0.417391,0.1,0.150542,,0.266667,0.220833,0.277273,1.175,0.386364,0.826087,0.825,1.186957,,,,,0.831818,1.1875,0.802667,,0.517391,,0.213826,,0.647826,0.474783,,0.232087,0.204348,0.021739,0.417391,0.278261,0.492222,0.92381,,0.408696,,0.443478,,0.267435,,0.195652
